SMILES,molar_mass,log_p_sat,c,volatility
CC1(C)CC(C1CCC(=O)OC)C(=O)OO,230.115423676,-4.950781977329818,1075.7489782969733,IVOC
C(C(Cl)OO)(Cl)O,145.953749348,-2.289882634888184,312521.43660586624,IVOC
C=C(C)C(CC=O)COO,144.078644244,-2.519993057042849,181615.84980343148,IVOC
C(C(Cl)ON(=O)=O)OO,156.977799908,-1.1360826230421397,4789639.270958832,VOC
CC1=CC(C2(C)C(C1OO2)O)(O)OO,204.063388104,-5.492144128304169,274.26358956847554,SVOC
Cc1ccc(cc1)OO,124.052429496,-1.9393021596463884,595456.8634702065,IVOC
CC(=CCO)C=O,100.052429496,-2.8068754016455384,65147.751047160025,IVOC
COC(OC=O)ON(=O)=O,151.01168688,-0.6090648928966209,15505752.837508086,VOC
CC(C)(C=O)C(=O)CCOO,160.073558864,-3.1778319206319825,44364.42641916858,IVOC
CCc1c(C)ccc(c1OO)O,168.078644244,-3.767003889607846,11996.535340031465,IVOC
CCCCCC(=O)OO,132.078644244,-0.7351821769904635,10143728.493180756,VOC
CC1(C)CC(C1CC=O)C(=O)CCO,198.125594436,-4.35261702988538,3671.730048812647,IVOC
CC(C)(C=O)C(=O)CC(=O)OO,174.05282342,-3.446116973356126,26008.259534590215,IVOC
CC(C)c1cccc(c1OO)N(=O)=O,197.068807832,-3.134896025358872,60293.30006581542,IVOC
CCCCCCCC(CC(=O)C(C)OO)O,232.167459248,-6.798602875679548,15.407978507717697,SVOC
CCCC(OCC(=O)C)ON(=O)=O,191.079372516,-2.684029654543082,165094.02010915263,IVOC
CC(C=O)(C(=O)O)O,118.026608672,-1.9469215565165805,556679.9287328497,IVOC
CC(=O)C(=O)C(C)(C=O)O,144.042258736,-1.6716203965612624,1280609.494589818,IVOC
CCCC(C)CO,102.104465068,-0.978810700930062,4474878.257092286,VOC
CC(C)c1cccc(c1O)N(=O)=O,181.073893212,-2.3381873144627385,346909.1188677187,IVOC
CC(C(=O)C)C(=O)O,116.047344116,-2.939302159646388,55703.21179690338,IVOC
COCOCOO,108.042258736,-0.8446639625349383,6448769.935904699,VOC
CC1=C(C)C(=O)OC1C,126.06807956,-2.774690718274137,88401.90215159995,IVOC
CC1(C)CC2C1CCC(C)(C(=O)CCC2=O)O,238.156894564,-5.735182176990463,182.90609288609784,SVOC
CCC(=O)C(C(=O)C(=O)C)O,158.0579088,-2.336299074610352,304133.5617628504,IVOC
CCCCCCC(C(CC(=O)CC)OO)O,232.167459248,-6.732828271596986,17.927522163067746,SVOC
CC=C(C)C,70.07825032,1.9334872878487053,2509676412.423091,VOC
CC=CC(=O)OON(=O)=O,147.01677226,-0.0296531237699066,57314030.5538017,VOC
CC(C)C(=O)C(=O)C,114.06807956,0.0170333392987803,49515898.061556585,VOC
CC(CC=O)OO,104.047344116,-2.232102383981909,254492.9793539663,IVOC
CCC(C)(C)C(=O)OO,132.078644244,-0.2298847052128984,32470956.97001883,VOC
CCCC(C)COO,118.099379688,-1.2549252084179423,2740751.1127653774,IVOC
C(CC(=O)OON(=O)=O)C(=O)CC=O,205.022251564,-3.4814860601221125,28239.833352359143,IVOC
CC(=O)CCC1C(C)(C)CC1(C(=O)CCO)O,242.151809184,-6.468521082957745,34.36480043470976,SVOC
CCCO,60.057514876,0.2253092817258628,42113741.8136808,VOC
CC(C)C(C)C(=O)OO,132.078644244,-0.3565473235138126,24256742.0489105,VOC
CC(=O)C(CC=O)CO,130.06299418,-2.6458915608525992,122690.05971715266,IVOC
CCCCC(C(=O)O)ON(=O)=O,177.063722452,-2.7569619513137056,129334.63147972891,IVOC
CC(=O)C(=O)OC,102.031694052,-0.5800442515102421,11200516.157843012,VOC
CC1(C)C(CC=O)CC1C(=O)C=O,182.094294308,-3.193820026016113,48643.35295648276,IVOC
CC(CC(=O)C(C)ON(=O)=O)OO,193.058637072,-4.083019952679618,6656.048444935759,IVOC
CCC(=O)C(=O)OC(=O)C,144.042258736,-1.2924298239020635,3066248.085637594,VOC
C=C(C)C(CCC(=O)O)C=O,156.078644244,-4.069050968832477,5556.991162999044,IVOC
CCON(=O)=O,91.02694302,1.4199557484897578,999247102.1552938,VOC
C=C(C)C(CC=O)CC=O,140.083729624,-2.2269453066357374,346728.53161800635,IVOC
CC(C)C(=O)C=O,100.052429496,0.6384892569546373,181661998.11227313,VOC
CCC(=O)CC(=O)C,114.06807956,-1.0222763947111522,4523086.842161421,VOC
CC(=O)CC(=O)C,100.052429496,-0.7375489102695706,7642332.334378385,VOC
CC1(C)C2CCC(=O)C1C2ON(=O)=O,199.084457896,-3.24184537803261,47614.49361040357,IVOC
CCC(=O)C=C(C)C(=O)OON(=O)=O,203.042987008,-1.4341521813264824,3118767.5258820537,VOC
CC(C=O)C(=O)OON(=O)=O,163.01168688,-0.1408617027054692,49193104.37075854,VOC
CC(C)(CCC(=O)OO)O,148.073558864,-2.9706162223147903,66131.51670734055,IVOC
CC(C=O)(C(CON(=O)=O)O)OO,195.037901628,-3.504455662453552,25480.65245943225,IVOC
CCC(CO)O,90.06807956,-2.151810883008601,265037.4294712497,IVOC
CCC(C(C)C)ON(=O)=O,147.089543276,-0.087246696328677,50220645.91867477,VOC
CCCCC(C)(C)O,116.120115132,-1.1999706407558657,3058327.6279758387,VOC
CC(C=O)(CO)OO,120.042258736,-2.252588192113577,280087.1326052499,IVOC
CC(C)(C)OO,90.06807956,-0.5883802940367698,9699242.09979892,VOC
CC(=CC=O)C=O,98.036779432,-0.3575354797578786,17963904.89889612,VOC
CC(COO)ON(=O)=O,137.032422324,-0.978810700930062,6005647.321750045,VOC
CCCC(=O)C(=O)O,116.047344116,-0.958607314841775,5328133.302312496,VOC
CCC(CC=O)OO,118.06299418,-2.260427655549908,270541.1480142259,IVOC
CC1=CCOC1=O,98.036779432,-2.0,409200.5671730323,IVOC
CCCC12C(C(C(=C(C1(O)OO)O)N(=O)=O)OO2)O,279.05903099600005,-7.688246138944246,2.3877955249124243,SVOC
CCC(=C(C)C(=O)OON(=O)=O)C(=O)C(C=O)O,261.048466312,-3.415668775632469,41840.75970250293,IVOC
CCC12C(C(C)(C=C(C)C1(O)O)OO2)ON(=O)=O,261.08485182000004,-5.512861624522814,334.55478147743776,IVOC
CCC12C=CC(C(C)(C1ON(=O)=O)OO2)(O)OO,263.064116376,-5.730487055782084,204.23103902488978,SVOC
CC(=O)CCC(=O)CC=O,142.06299418,-3.321481620959886,28284.371567282662,IVOC
CCC(C)(C(=O)O)ON(=O)=O,163.048072388,-2.0414361167780326,618623.9690097175,IVOC
CC(C)(CCO)ON(=O)=O,149.068807832,-1.9065783148377649,771535.0394202361,IVOC
CC(=O)C(C(C1C(C=O)O1)O)O,174.05282342,-5.031517051446065,675.633557742148,IVOC
CCC(=O)C=C(C)C=O,126.06807956,-0.8569851997459049,7314204.999447853,VOC
CC(C)C12C=CC(=O)C(C1O)OO2,184.073558864,-5.09799710864927,613.1143647296193,IVOC
CCCCCCON(=O)=O,147.089543276,-0.2596373105057561,33766937.964879125,VOC
CC(=O)C(=O)CC(=O)CO,144.042258736,-3.153662887870195,42206.00306112921,IVOC
CCCCCCCCCCC,156.187800768,-1.374687549038326,2751102.374709505,IVOC
CC(CO)(C(=O)CCO)O,148.073558864,-3.665546248849069,13349.913653070618,IVOC
CCOC(=O)C,88.052429496,0.5877109650189114,142232714.74133885,VOC
C(C(Cl)O)Cl,113.963920108,-1.012780770091995,4618849.383485278,VOC
CC(C(=O)C)C(C)ON(=O)=O,161.068807832,-1.5900668766687054,1727793.1925604315,IVOC
CC(C)C12C(C(C(=C(C1(O)OO)O)N(=O)=O)OO2)O,279.05903099600005,-6.841637507904751,16.77280758962873,SVOC
CC(C(CON(=O)=O)O)(C(=O)O)OO,211.032816248,-5.27083521030723,472.13041115998453,IVOC
CC1=CC(=O)C(=C(C)C1=O)C,150.06807956,-2.170696227168975,422804.1960145325,IVOC
CC1(C)C(CC1C(=O)O)COO,174.089208928,-6.112945621949043,56.023910675075484,SVOC
C=C(C)C(CC(=O)OON(=O)=O)CO,205.058637072,-2.7375489102695707,156630.50466971015,IVOC
CCC(C)CC,86.109550448,1.4727564493172125,1067468239.4389253,VOC
CC(C)CCC(C)ON(=O)=O,161.10519334,-0.8153085691824012,10288407.617317967,VOC
C(COO)Cl,95.99780708,-1.1636758842932484,2748733.396773878,IVOC
CC(=O)C(CC1C(CC1(C)C)C(=O)CCC=O)OO,270.14672380400003,-6.844663962534939,16.124376620144716,SVOC
CC1=C(C)C(C2C(C1(C)OO2)O)(O)OO,218.079038168,-5.473660722610156,305.8443003292871,IVOC
CCCCCCC=O,114.104465068,0.0043213737826425,48102893.84683329,VOC
CC(C=O)(C(=O)OO)O,134.021523292,-1.645891560852599,1264241.9006072476,IVOC
Cc1cc(c(c(C)c1C)OO)O,168.078644244,-7.663540266151471,1.5223673501677333,SVOC
CC1=CC(=O)C=C(C)C1=O,136.052429496,-2.023191662661933,538346.4205212714,IVOC
CCC1=C(C)C(=O)C(C(C1=O)O)O,184.073558864,-5.245651664288981,436.4022044692029,IVOC
CC(C(C)(C)OO)O,120.078644244,-2.826813731587726,74679.12749265906,IVOC
CC(C(CON(=O)=O)O)(C(=O)O)ON(=O)=O,240.022979836,-4.6439741428068775,2274.1854222382094,IVOC
CC(C(=O)C)C(=O)CO,130.06299418,-1.9913998282380825,553733.8978384768,IVOC
CCCCCC(CCC(=O)CC)O,186.161979944,-3.995678626217357,7848.010114438473,IVOC
CC(C)(C(=O)C=O)O,116.047344116,-0.3045183235098025,24025037.4358818,VOC
C=C(C)C(CO)O,102.06807956,-2.25649023527157,236018.96373648173,IVOC
CC(C)(CCO)O,104.083729624,-2.87942606879415,57346.11061680258,IVOC
CCC(CC)ON(=O)=O,133.073893212,0.2430380486862944,97202649.41799438,VOC
CC1(C)CC(C1CCC(=O)O)(C(=O)CCO)OO,260.12598836,-10.365522729839268,0.0046795943131055584,LVOC
C(CC(=O)OON(=O)=O)CO,165.027336944,-1.8297382846050425,1019447.3420722834,IVOC
C(CO)C(C(=O)OON(=O)=O)O,181.022251564,-2.9706162223147903,80846.81792986576,IVOC
CC(CC(=O)OON(=O)=O)O,165.027336944,-1.2716462179787715,3685164.37843697,VOC
CC(CO)C(=O)OON(=O)=O,165.027336944,-1.175874166083451,4594401.197041978,VOC
CC(C)(C(=O)OON(=O)=O)O,165.027336944,-0.530177984021837,20320065.264278617,VOC
CC(=O)C(C(=O)OON(=O)=O)O,179.00660150000002,-1.259637310505756,4109404.8383931587,VOC
C(=CC(=O)OON(=O)=O)CO,163.01168688,-2.643974142806877,154451.37886808015,IVOC
C=CC(C(=O)OON(=O)=O)O,163.01168688,-0.3957739469155299,27352182.51320184,VOC
C(=CC(=O)OON(=O)=O)CON(=O)=O,207.996765088,-1.234331445240986,5061419.411351245,VOC
CC1(C)C(C=O)C(=O)CC(=O)C1O,184.073558864,-4.289882634888183,3941.449487547555,IVOC
CCOCCON(=O)=O,135.053157768,-0.5670307091255943,15276407.160623098,VOC
CC(C)(CCCOO)O,134.094294308,-2.856985199745905,77798.69109199944,IVOC
CCC(=O)C(C)(C)OO,132.078644244,-2.067526235322847,471903.8907697132,IVOC
CC(C=O)OO,90.031694052,-1.0004345117740177,3754119.572531012,VOC
C=C(CCO)C(=O)CC(C)(C)C(CCC(=O)O)O,258.14672380400003,-9.0,0.10774913905421218,LVOC
CC(C(CO)ON(=O)=O)(C(=O)O)ON(=O)=O,240.022979836,-4.636388020107856,2314.259174171921,IVOC
C(C(Cl)(Cl)O)(Cl)OO,179.914776996,-3.245651664288981,42654.25506096134,IVOC
CC1(C)C2CC1C(CC2=O)OO,170.094294308,-5.029188389127482,663.8172711306521,IVOC
CC(=O)C=CC(=O)OON(=O)=O,175.01168688,-1.2276782932770802,4324500.4694451485,VOC
CC1(C)C(CC1(C(=O)CO)OO)CO,204.099773612,-8.072629636960977,0.7207092184229761,SVOC
CC(=O)C(=O)OC(=O)C(C)OO,176.032087976,-3.2596373105057563,40411.19757480139,IVOC
CC(=O)CC(C(C)O)O,132.078644244,-2.6020599913279625,137822.39800517325,IVOC
CC(=O)C(CC(C(=O)O)OO)CO,192.063388104,-7.709965388637482,1.5632426239551873,SVOC
c1ccc(cc1)CC(=O)O,136.052429496,-3.958607314841775,6246.635681153981,IVOC
CCC(=O)C(C(C=O)O)O,146.0579088,-2.4294570601181023,226785.4611488779,IVOC
CCCCCCCC(CC(=O)OON(=O)=O)O,249.121237328,-3.886056647693163,13517.653054303446,IVOC
CC(=O)C1CC(CC(=O)OON(=O)=O)C1(C)C,245.0899372,-3.98296666070122,10639.127434353812,IVOC
CC(CCO)(C=O)O,118.06299418,-2.5850266520291822,128125.13385008869,IVOC
CC(=O)C(OC(=O)C)OO,148.037173356,-2.552841968657781,173011.91228701838,IVOC
CC12C=CC(C(C1O)OO2)ON(=O)=O,203.042987008,-4.120330794367947,6423.983110376622,IVOC
C1CCC(C(C1)O)O,116.083729624,-3.020451625295905,46223.93552315306,IVOC
CCOCC(=O)OON(=O)=O,165.027336944,-0.5575202309355514,19080196.87527179,VOC
CC1C(C)(C(C(=O)O1)O)O,146.0579088,-5.304518323509803,302.38061486517023,IVOC
CC(=O)C(C(C1C(C)(C=O)O1)O)ON(=O)=O,233.053551692,-5.436518914605589,356.0278751269509,IVOC
C=C(CCO)C(=O)COO,146.0579088,-4.823908740944319,914.457504632572,IVOC
CCC(C=O)O,88.052429496,-0.0074464821678643,36127844.59708944,VOC
C1=C(C(C2C(C1(N(=O)=O)OO2)ON(=O)=O)(O)OO)O,281.997159012,-5.274088367704952,626.1862922997425,IVOC
CCC(=O)C=CC1C(C)(C=O)O1,168.078644244,-3.896196279044043,8909.707533239736,IVOC
C(CO)COO,92.047344116,-3.1384655891409623,27931.41027101398,IVOC
CC(=O)C(CC(=O)C(=O)C)CO,172.073558864,-3.5016894462104,22624.129904647813,IVOC
CC12C(=C(C(C(C)(C1ON(=O)=O)OO2)(O)OO)O)N(=O)=O,310.02845914,-5.97469413473523,137.16857222175082,SVOC
C=C(CCO)C(=O)CC(C)(C)C(CCC(=O)O)OO,274.141638424,-8.46470587995723,0.3924789012911474,SVOC
CCC1C=CC(=O)O1,112.052429496,-2.4775557664936803,155744.49388812768,IVOC
Cc1cccc(C=O)c1C,134.07316494,-1.40340290437354,2210477.7517506257,IVOC
CC(CO)(C(=O)O)ON(=O)=O,165.027336944,-3.3914739664228057,27965.92032982075,IVOC
CCC(=O)CC(C(=O)C)O,144.078644244,-2.812479279163537,92612.05586002792,IVOC
CC(CCO)C(C)O,118.099379688,-3.40340290437354,19471.163480977033,IVOC
C=C(CCO)C(=O)CC(C)(C)C(=O)CC=O,226.120509056,-5.08460016478773,776.760228335781,IVOC
CC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)ON(=O)=O,325.002972664,-4.943095148663527,1546.4624371588427,IVOC
CCc1c(C)cccc1O,136.088815004,-2.2247537402597635,338544.5940031565,IVOC
CC(=O)C(CC(=O)CO)O,146.0579088,-3.939302159646388,7010.840868849718,IVOC
CC(C)(OC=O)ON(=O)=O,149.032422324,-0.1931419704811825,39873648.94399996,VOC
CCC(C)CC=O,100.088815004,0.3856062735983122,101517055.38899656,VOC
CC(=O)C(CCC(=O)O)CO,160.073558864,-5.903089986991944,83.517369011989,SVOC
CCC(=O)C(C=O)O,116.047344116,-1.0338582672609673,4480475.731490055,VOC
C(CC(=O)CC=O)CO,130.06299418,-3.54821356447571,15363.401283165585,IVOC
CC(=C(C)C(=O)OON(=O)=O)C(=O)C=O,217.022251564,-1.496209316942819,2889629.3445207113,IVOC
CC(C(=O)Cl)Cl,125.963920108,0.1303337684950061,70978550.70079467,VOC
C1CCC(CC1)O,100.088815004,-1.2724587429714436,2230868.624597702,IVOC
CC12C=CC(C(C1O)OO2)OO,174.05282342,-6.185086818724926,47.43964658124976,SVOC
CCC(=O)CCC(=O)OO,146.0579088,-2.630784142589857,142655.37072268123,IVOC
C=CC(C)(CO)ON(=O)=O,147.053157768,-0.9913998282380824,6260683.044682091,VOC
CCCC(C(CC(=O)CC)ON(=O)=O)O,219.110672644,-3.673664139071248,19388.605941851893,IVOC
C=C(C)C(CC(=O)C(=O)O)CO,172.073558864,-4.863279432843593,983.9700942656359,IVOC
C(C(C(CO)(CO)ON(=O)=O)ON(=O)=O)O,242.0386299,-6.376750709602099,42.430794837212815,SVOC
CC(C)COO,90.06807956,-0.5171264163912462,11428564.334646791,VOC
C1=CC(C2C(C1OO2)O)ON(=O)=O,189.027336944,-3.913640169325252,9625.684830014197,IVOC
CC(C)(C1CC(=O)CC(=O)C1(C)ON(=O)=O)OO,261.08485182000004,-6.168770306132936,73.88538822205318,SVOC
CCC(=O)CO,88.052429496,-0.1965428843515861,23374678.701677393,VOC
CC12C=CC(C)(C(C)(C1O)OO2)O,186.089208928,-5.392544976785332,314.57441955066514,IVOC
C(C(=O)Cl)(Cl)Cl,145.909297692,0.4440447959180762,169307015.4426887,VOC
CC1(C)C2CC1C(=O)C(=O)C2,152.083729624,-3.2700257143004445,34088.212704582846,IVOC
CCOO,62.036779432,0.093421685162235,32108359.730437126,VOC
CC(C)(CC(=O)OO)CO,148.073558864,-2.151810883008601,435726.3483988326,IVOC
CC(C)(C)O,74.07316494,-0.0190880622231564,29588301.13174249,VOC
CC(C)(C=O)C(C=O)C(=O)C=O,170.0579088,-2.7423214251308154,128476.1755505154,IVOC
CC1=C(C(C2(C(C1(C)OO2)ON(=O)=O)N(=O)=O)(O)OO)N(=O)=O,339.018622728,-6.384049948343599,58.44142512441467,SVOC
C=C(C)C(CO)C(=O)OON(=O)=O,191.042987008,-1.9281179926938743,940936.4620850922,IVOC
C=C(C)C(CCO)C(=O)C=O,156.078644244,-3.093664958194909,52508.02904310942,IVOC
CCC(=O)C(C(C)(C1C(C)(C=O)O1)O)O,216.099773612,-4.913640169325252,1100.4272430938242,IVOC
C=C(C)C(CCC(=O)C)CC(=O)OO,200.104858992,-4.346787486224656,3758.524098874619,IVOC
CC(C)(OC)OO,106.06299418,-1.1844222516757328,2895268.3480007467,IVOC
CC1(C(COC1=O)O)O,132.042258736,-5.377785977033705,230.92670499320934,SVOC
CC(CO)(C(CO)ON(=O)=O)O,181.058637072,-4.966576244513051,816.1879776503107,IVOC
C(=O)C(=O)OCOO,120.005873228,-2.542118103266008,143757.85669720417,IVOC
CC(C)C(=O)C=CC1C(C(=O)O)O1,184.073558864,-6.769551078621726,13.061333584465576,SVOC
CC(=O)C(=O)C(C)(C(=O)OON(=O)=O)O,221.017166184,-1.5816987086802543,2416987.968570759,IVOC
CC(C)C(C)ON(=O)=O,133.073893212,0.3010299956639812,111088742.1919936,VOC
CCC1=C(C)C2C(C(C1(O)O)OO2)ON(=O)=O,247.069201756,-5.393618634889395,416.6267666320699,IVOC
C1CCC(C(C1)O)OO,132.078644244,-3.8416375079047502,7938.570125097984,IVOC
CC(=O)CCC(C)(C)O,130.099379688,-2.2765443279648143,287261.9398609165,IVOC
C1CCC(=O)CC1,98.07316494,-0.4190750243243807,15596327.904800564,VOC
CC(C)C(C)(C)ON(=O)=O,147.089543276,-0.0819696632151198,50834590.24530894,VOC
CC12C=CC(C(C)(C1O)OO2)(O)OO,204.063388104,-6.876148359032914,11.328278699567457,SVOC
CCC(CC(=O)CO)O,132.078644244,-2.9355420107730814,63949.59267440041,IVOC
CC(CO)(C(CC=O)CC=O)OO,190.084123548,-5.054531414868181,699.7801527780355,IVOC
CC(=O)C(C(C1(C)C(C)(C=O)O1)OO)O,218.079038168,-4.627087997029894,2148.192109455708,IVOC
C(=O)C(C(C1C(C=O)O1)OO)O,176.032087976,-5.920818753952375,88.16988561774856,SVOC
Cc1cc(c(C)c(C)c1O)N(=O)=O,181.073893212,-4.761953896871205,1307.5223870177613,IVOC
CC(C)(C)OCCON(=O)=O,163.084457896,-1.3757179041643317,2865773.4919554647,IVOC
CC(C(C)ON(=O)=O)OC(=O)C,177.063722452,-1.9318141382538383,864694.3933216165,IVOC
CC(=CC(=O)C)C(=O)O,128.047344116,-3.176525770829699,35595.24571268176,IVOC
CCCCC(CO)ON(=O)=O,163.084457896,-2.17134010346468,458796.04122992465,IVOC
Cc1c(C)c(c(c(c1C)O)O)N(=O)=O,197.068807832,-3.120904120499928,62267.432673700074,IVOC
COC(=O)CCC=O,116.047344116,-1.2676062401770316,2615629.0756806787,IVOC
CCC(=O)C=CC1C(C(=O)OO)O1,186.05282342,-4.671620396561262,1654.1049429360783,IVOC
CCC1C(C(C(=O)O1)O)O,146.0579088,-5.583359492661719,159.1156058060674,SVOC
CC12C=CC(C)(C(C)(C1O)OO2)ON(=O)=O,231.074287136,-4.148130399270234,6857.541012773345,IVOC
CC(CO)COO,106.06299418,-3.186419011431808,28819.873005328554,IVOC
C(=O)OC(=O)OCON(=O)=O,164.99095143600002,-0.9956786262173574,6955505.39401258,VOC
CC(C)(C(=O)OO)OC=O,148.037173356,-1.5466816599529625,1754835.1103397582,IVOC
CC1(C)C(CC1C(=O)CO)CC(=O)O,200.104858992,-7.128427064454121,6.21409317680603,SVOC
CC1(C)C2CC1C(C)(C(C2)O)O,170.130679816,-4.576754126063192,1881.8096979073152,IVOC
CCCC(=O)C=CC1C(C(=O)OON(=O)=O)O1,245.053551692,-4.6307841425898575,2393.4482939503755,IVOC
CCC(=O)C(C(C1C(C)(C=O)O1)O)OO,218.079038168,-5.43533393574791,334.0620780382398,IVOC
C1C(C(=O)C(=O)O1)O,116.010958608,-4.31069114087638,2367.854790229446,IVOC
C=C(C)C(CC=O)CCO,142.099379688,-2.688246138944246,121588.7053362202,IVOC
CC(CCO)C=O,102.06807956,-1.6675615400843946,915958.0722625192,IVOC
CC1(C(CC(=O)CC1O)O)OO,176.068473484,-8.277366077466187,0.38802768475033134,SVOC
CCC(=CC(=O)OON(=O)=O)C(=O)C(=O)C,231.037901628,-2.254144804826271,537137.6783217624,IVOC
CC(=O)C=CC(=O)O,114.031694052,-3.380906669373257,19800.041379658513,IVOC
CCC(C)CC(C)ON(=O)=O,161.10519334,-0.6903698325741012,13717876.823090624,VOC
CC(CO)(C(CCO)C=O)OO,178.084123548,-5.782516055786093,122.64683304696275,SVOC
CCC(=CC(=O)C=O)C(=O)C(=O)C,182.0579088,-2.5214335044061564,228730.056120232,IVOC
C(CO)C(=O)C(=O)CO,132.042258736,-3.489454989793388,17856.86215221953,IVOC
CCCC(=CC(=O)C=O)C(=O)OON(=O)=O,231.037901628,-1.7594507517174005,1677952.5319207648,IVOC
CC(=O)C=CC(C(=O)C)OO,158.0579088,-4.8996294548824375,831.2544204364234,IVOC
C=C(CCC=O)C1CC(C)(C)C1CCO,210.161979944,-4.718966632752273,1675.4624908022354,IVOC
CC(C)C(=O)O,88.052429496,-0.9746941347352298,3895779.7836128986,VOC
Cc1cc(c(C)c(c1O)O)N(=O)=O,183.053157768,-5.505845405981558,238.38504693467596,SVOC
CCCCC(=O)CON(=O)=O,161.068807832,-1.7594507517174005,1169789.9436012253,IVOC
CC(=O)C=CC1C(C=O)O1,140.047344116,-3.707743928643524,11457.190641280009,IVOC
CCCCCC(C(CC(=O)CC)O)O,202.156894564,-4.6595558851598815,1847.9059481577863,IVOC
CCC1C(C(C(=O)O1)OO)ON(=O)=O,207.037901628,-4.096367483915762,6921.967636833227,IVOC
CC(COO)C(C)O,120.078644244,-3.230622673923861,29470.689238713807,IVOC
CC1(C)CC(C1CCC(=O)OO)C(=O)CCC=O,256.13107374000003,-6.120330794367947,81.0361252065091,SVOC
CC(CCOO)C(C)O,134.094294308,-3.176525770829699,37276.20738652637,IVOC
C(=CC(=O)O)C=O,100.016043988,-2.838631997765025,60531.97803614708,IVOC
CC1(C)CC2C1CCC(C)(C(CCC2=O)O)O,240.172544628,-7.576754126063192,2.65654039671652,SVOC
CC1(C(COC1=O)ON(=O)=O)OO,193.022251564,-3.772113295386327,13615.740726501987,IVOC
C(=CC(=O)O)CO,102.031694052,-4.91721462968355,515.3089182885946,IVOC
C(C=O)C(=O)C(=O)CC(=O)OO,174.016437912,-3.98296666070122,7553.892582327063,IVOC
CC(C)(CC(=O)CO)O,132.078644244,-2.889410289700751,71116.3573706694,IVOC
C=C(C)C1CCC(C)(C(C1)O)ON(=O)=O,215.115758024,-3.640164517660112,20561.504948032678,IVOC
CC(=O)CCC(=O)C(C)(C)C(=O)OO,202.084123548,-3.856985199745905,11724.49609705008,IVOC
CC(CC(=O)O)O,104.047344116,-3.6439741428068775,9858.345787261143,IVOC
Cc1cccc(c1)C=O,120.057514876,-1.4436974992327127,1804010.418079788,IVOC
CCCC1C(C(C(=O)O1)OO)O,176.068473484,-5.790484985457369,119.05394873021505,SVOC
CC(=CC(=O)OO)C(=O)C(C(=O)C)O,202.04773804,-3.686132779630847,17372.743365386326,IVOC
CC(CO)(C(C=O)O)O,134.0579088,-3.002613615602687,55619.36366843002,IVOC
CCC(C)C,72.093900384,1.9858753573083936,2912869783.6302586,VOC
CC1(C)CC(C1CCC(=O)COO)C(=O)CCC=O,270.14672380400003,-7.910094888560602,1.3869219050893724,SVOC
Cc1c(C)c(c(C)c(c1N(=O)=O)N(=O)=O)O,226.05897142,-5.798602875679548,150.02583843567362,SVOC
CCCCOC(C(=O)C)OO,162.089208928,-3.0048037084028207,66911.00997761721,IVOC
CC1(C)CC(C1CCC(=O)OC)C(CCC=O)(CO)O,286.178023932,-7.730487055782084,2.221756276716361,SVOC
CC(C)OC(C)CO,118.099379688,-0.9913998282380824,5027996.645720653,VOC
CC(C)(C(CC=O)CC=O)O,158.094294308,-3.749579997691106,11745.8213116533,IVOC
CC(C)(C)CCO,102.104465068,-1.031517051446065,3963463.5991388806,VOC
C(CC(CC=O)OO)C=O,146.0579088,-4.09366495819491,4913.6849915590155,IVOC
CCC(=O)C(=O)CCO,130.06299418,-2.0114410431213843,528761.5847987026,IVOC
CCC(=O)C=CC1C(C)(C(=O)OON(=O)=O)O1,245.053551692,-4.508638306165727,3170.807568908622,IVOC
CC(=O)C=CC(C=O)O,128.047344116,-3.266000713461613,28967.902667077356,IVOC
CC1=CC2(C)C(C(C)(C1(O)O)OO2)ON(=O)=O,247.069201756,-5.342944147142896,468.189485274653,IVOC
CC1(COC(=O)C1(C)O)O,146.0579088,-3.872895201635192,8169.153708050986,IVOC
CCCC12C=CC(C(C1O)OO2)O,186.089208928,-6.324221658325915,36.81685799185561,SVOC
C(CC(=O)CC(=O)OO)C=O,160.037173356,-4.129011186239425,4963.144010512923,IVOC
CC(C)(CO)C(=O)O,118.06299418,-3.424812155072339,18528.865510628213,IVOC
CC(C)C(C=O)OO,118.06299418,-1.274905478918531,2616709.464399889,IVOC
CCCCC(=O)CO,116.083729624,-1.208309350979882,2999226.005118632,IVOC
CCC(=O)C(=O)C(C1C(C)(C=O)O1)O,200.068473484,-4.402304814074488,3306.8997967678815,IVOC
CCCC(C)(CC)OO,132.115029752,-1.5497508916806388,1555064.9264887131,IVOC
CC(CO)(C(=O)CO)OO,150.05282342,-4.170696227168975,4227.612131228621,IVOC
C(C(C(=O)CON(=O)=O)O)O,165.027336944,-3.512861624522813,21146.644190283198,IVOC
CC(=O)CC(C)(COO)O,148.073558864,-3.404503778174426,24351.231385693616,IVOC
CC(C)C(=O)C(C(C=O)O)OO,176.068473484,-4.430626090384954,2726.482406105545,IVOC
C=C(CCC=O)C1CC(C)(C)C1CC=O,208.14632988,-4.2839966563652006,4517.719809074175,IVOC
CCC(=O)CC(=O)C(C)O,144.078644244,-2.1325325121409486,443214.8387587049,IVOC
CC(C)C(C(=O)OON(=O)=O)O,179.042987008,-0.7166987712964504,14348474.63701746,VOC
C=C(C)C,56.062600256,2.4099331233312946,6013863291.307551,VOC
