SMILES,molar_mass,log_p_sat
CC(C)(C(=O)CC=O)OO,146.0579088,-2.4584207560534197
CCC1(C=CC2C(C1(C)OO2)O)OO,202.084123548,-5.525783735923745
CS(=O)(=O)O,95.988114988,-3.832682665251824
C(=O)OCON(=O)=O,121.001122196,0.4183012913197454
CC(=O)C(CC(C(=O)C)O)CO,174.089208928,-4.392544976785332
CC1=CCC(CC1O)ON(=O)=O,173.068807832,-3.408935392973501
CC(=O)C(CC(=O)OO)O,148.037173356,-3.321481620959886
CCC(CC(=O)CO)OO,148.073558864,-4.448550002027125
Cc1cccc(COO)c1C,152.083729624,-3.39040559077478
CC(=CC(=O)OO)C=O,130.026608672,-0.9706162223147904
CC(C)C1(C(C(=O)OC1=O)O)O,174.05282342,-4.950781977329818
CCC(=O)C(=O)C(=O)C(=O)OON(=O)=O,219.00151612000002,-0.7423214251308154
CC(=O)CC(=O)C(C)O,130.06299418,-1.869666231504994
CC(=O)C=CC(C)(C=O)OO,158.0579088,-4.4698003017969175
CC1(C)CC(C1CCC(=O)CO)C(=O)CCC=O,254.151809184,-7.036212172654444
CC(CON(=O)=O)(C(CC=O)CC=O)O,219.074287136,-4.795880017344075
C=C(CCO)C(=O)CC(C)(C)C(CC=O)O,228.13615912,-5.321481620959886
CCC(=O)CC(C)ON(=O)=O,161.068807832,-1.9546770212133424
CC1(C)CC(C1CCC(=O)OC)C(=O)CCC=O,254.151809184,-6.165579296318468
CC(C=O)ON(=O)=O,119.02185764000001,0.0334237554869497
CC(=O)CCC1C(CC1(C)C)ON(=O)=O,215.115758024,-3.8096683018297086
CC(C)(CO)C(=O)C=O,130.06299418,-1.274088367704952
CCCCC(=O)O,102.06807956,-1.2510371387438386
CC(C=O)(CO)O,104.047344116,-1.5528419686577808
C(COO)ON(=O)=O,123.01677226000001,-0.7304870557820837
CC(C)(CCO)CO,118.099379688,-3.349692476868064
C(C(Cl)O)O,95.99780708,-1.744727494896694
CCCCOC(=O)CO,132.078644244,-1.565431095965801
CC12C=CC(=O)C(C)(C1O)OO2,170.0579088,-4.694648630553377
CCCCCCCC(CC)ON(=O)=O,203.152143532,-2.33161408331
CC(C)C(C)CO,102.104465068,-0.8068754016455384
C=C(C)C(CC=O)CCOO,158.094294308,-3.027334407733889
Cc1cccc(c1O)N(=O)=O,153.042593084,-1.6289321377282635
CC(O)OCCO,106.06299418,-3.209011524911184
COCOO,78.031694052,-0.889410289700751
CC(=O)C(CCC(=O)OO)CC=O,188.068473484,-4.636388020107856
CC(C)(CON(=O)=O)OO,151.048072388,-1.2069083998234198
CC(=O)C(C)(C(=O)OO)O,148.037173356,-2.1278437272517072
CC(CC=O)CO,102.06807956,-1.853871964321762
CCCC(C)O,88.088815004,-0.4801720062242812
CC(=O)CC(C)(C=O)O,130.06299418,-1.9208187539523751
CC(C)C(C=O)OC(=O)C=O,158.0579088,-2.474955192963155
CCC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)O,294.03354451999996,-5.154901959985743
C(=O)(C(Cl)(Cl)Cl)OON(=O)=O,222.88420514,0.1335389083702175
CC(=O)CC(C(C)O)ON(=O)=O,177.063722452,-3.051587034221399
C(=O)(C(Cl)OO)Cl,143.938099284,-0.5867002359187482
CC(=O)CCC(=O)C(C)(C)CC=O,184.109944372,-3.903089986991944
CC1(C)C2CCC(C1C2)(C(=O)OON(=O)=O)ON(=O)=O,290.07501540799996,-2.7619538968712045
CC1(C)C(CC=O)CC1C(=O)OO,186.089208928,-3.6757175447023074
C(C(Cl)(Cl)OO)(Cl)Cl,197.880890024,-1.393618634889395
C=C(CCO)C(=O)CC(C)(C)OO,188.104858992,-5.060980223551334
C(C(C(=O)OON(=O)=O)Cl)Cl,202.938827556,-0.7235381958267558
CC(CC(C(=O)OO)O)O,150.05282342,-4.309803919971486
CC(=O)CCC1C(CC1(C)C)C(CCC(=O)O)(CO)OO,302.17293855199995,-11.271646217978772
CC(C)(C(CC=O)O)O,132.078644244,-2.199282921717615
CC(=C(C)C(=O)C)C=O,126.06807956,-1.7594507517174005
CC(C)(CCON(=O)=O)CO,163.084457896,-2.034328028779893
CC(C)(CON(=O)=O)OC,149.068807832,-0.6861327796308466
CC(CC(CO)O)O,120.078644244,-4.330683119433888
CC(C(C=O)O)O,104.047344116,-1.9208187539523751
CC(=O)CCC1C(=O)CC1(C)C,168.115029752,-3.494850021680094
COC(CO)O,92.047344116,-1.6575773191777938
CC(=O)C1CC(CO)C1(C)C,156.115029752,-4.107905397309519
CC(CC(=O)CON(=O)=O)O,163.048072388,-3.169411331314856
CCC(CC)OO,104.083729624,-0.8239087409443188
CC(CC(=O)OO)C(=O)C,146.0579088,-2.4078232426041333
CCCCCCCC(=O)CC,156.15141526,-1.978810700930062
CC(=CC=O)C(=O)OO,130.026608672,-1.2941362877160807
C=C(C)C(CCC(=O)C=O)CC=O,182.094294308,-3.3260580013659125
CC1(C)C2CCC(C1C2)(C(=O)OON(=O)=O)O,245.0899372,-3.3555614105321614
CC1=CC(=O)C(C(C1=O)O)O,156.042258736,-4.978810700930062
CC(=O)CC(C(=O)C(=O)C)OO,174.05282342,-3.714442690992226
C=C(C)C(CO)COO,132.078644244,-3.0385789059335515
CC1(C)CC(C1CCC(=O)OON(=O)=O)C(=O)CCC=O,301.11615194800004,-5.823908740944319
CC(C)(C)CC=O,100.088815004,0.6893088591236202
CCC(CC(=O)CON(=O)=O)O,177.063722452,-3.503070351926785
CC(CCCO)O,104.083729624,-3.250263684430939
C1CCC(CC1)ON(=O)=O,145.073893212,-0.6925039620867871
C=C(C)C(CCC(=O)C)COO,172.109944372,-3.478861916295964
CC(=O)CCC(C)OO,132.078644244,-2.11069829749369
CCCC(C)OO,104.083729624,-1.0381045263321496
CC(CC(=O)C)O,102.06807956,-1.104577453960592
CC1=C(C)C(C2(C)C(C1OO2)O)(O)O,202.084123548,-5.987162775294828
C=C(CCON(=O)=O)C1CC(C)(C)C1CCC(=O)O,271.14197277200003,-6.841637507904751
CCC(CCCO)ON(=O)=O,163.084457896,-2.709965388637482
CC(=O)CCC1C(CC1(C)C)C(=O)O,198.125594436,-6.052566278112949
C=C(C)C(CC(C(=O)C)O)CO,172.109944372,-3.924453038607469
CC1(C)CC(C1CC=O)C(=O)OON(=O)=O,231.074287136,-2.640164517660112
CC1(C)C(CC1C(=O)CO)CC(=O)OON(=O)=O,261.08485182000004,-5.2644011003018205
CC(C(OC)OO)O,122.0579088,-3.095284454721319
CCC(C(C)OO)O,120.078644244,-2.9746941347352296
CC(C(O)OC)O,106.06299418,-1.5512936800949202
C=C(CCO)C1CC(C)(C)C1CC=O,196.14632988,-3.910094888560602
CC(C)(C(=O)OO)O,120.04225873600001,-1.1396619934290064
CCC(=O)CCOO,118.06299418,-3.000869458712629
CC(C(Cl)O)Cl,127.979570172,-1.1797985405143596
Cc1ccc(cc1C)C(=O)OON(=O)=O,211.048072388,-2.665546248849069
CC(=O)CCC(CON(=O)=O)C(=O)C,203.079372516,-4.135488918941608
CC(=O)C(C)(O)OC(=O)C,146.0579088,-2.2313618987523856
CCCCCCC(CC)ON(=O)=O,189.136493468,-1.856985199745905
CCC(=CC(=O)OO)C(=O)C(=O)C,186.05282342,-2.5654310959658013
CCC(=O)C(C(=O)C)ON(=O)=O,175.048072388,-1.4449055514216809
CC1=CC(=O)C(C(C1=O)O)OO,172.037173356,-5.8696662315049934
Cc1cccc(c1C)C(=O)O,150.06807956,-3.4559319556497243
CC(OC(=O)CO)OO,136.037173356,-3.2716462179787715
CCC(=CC(=O)CC)C(=O)OO,172.073558864,-2.0520763801682738
CCC(=O)C(=O)C(C(=O)CC)OO,188.068473484,-2.8416375079047502
CC(C)C(=O)C(C(=O)OON(=O)=O)O,207.03790162800001,-1.6289321377282635
CCCC(C)C,86.109550448,1.413299764081252
CC(=O)CC(CO)ON(=O)=O,163.048072388,-3.25649023527157
CC(=O)C(CC=O)(CO)OO,162.05282342,-3.54821356447571
CC(=O)C(=O)O,88.016043988,-0.6736641390712486
C=C(CCO)C1(CC(C)(C)C1CCC(=O)C)OO,256.167459248,-7.645891560852599
C1C(=O)CC(=O)C(C1=O)OO,158.021523292,-7.300162274132754
CC(=O)C=CC(=O)C=O,126.031694052,-1.6903698325741012
C1C(C(C(=O)O1)O)O,118.02660867200001,-5.692503962086787
C(=CCON(=O)=O)C=O,131.02185764,-1.679853713888946
CC12C=CC(C)(C(C1O)OO2)ON(=O)=O,217.058637072,-4.13608262304214
CC(C)(C(CC(=O)C(=O)O)CO)ON(=O)=O,235.069201756,-6.400116927926312
CCCC(=O)C(=O)CC(=O)CC,170.094294308,-2.6497519816658373
CC(=O)OCCC(=O)OO,148.037173356,-2.402304814074488
CCC(CCC(=O)C)O,130.099379688,-2.1958605676646497
CC(C)(CC=O)C(CCC(=O)OC)OO,218.115423676,-4.578396073130169
Cc1ccc(cc1C)CON(=O)=O,181.073893212,-2.593459819566045
C1CCCCC1,84.093900384,1.2068258760318498
CCC(CCC(=O)CC)O,144.115029752,-2.494850021680094
C(CO)C(=O)O,90.031694052,-3.362510270487489
CC1(C)CC(C1CCC(=O)OC)C(=O)OO,230.115423676,-4.950781977329818
C(C(Cl)OO)(Cl)O,145.953749348,-2.289882634888184
C=C(C)C(CC=O)COO,144.078644244,-2.519993057042849
C(C(Cl)ON(=O)=O)OO,156.977799908,-1.1360826230421397
CC1=CC(C2(C)C(C1OO2)O)(O)OO,204.063388104,-5.492144128304169
Cc1ccc(cc1)OO,124.052429496,-1.9393021596463884
CC(=CCO)C=O,100.052429496,-2.8068754016455384
COC(OC=O)ON(=O)=O,151.01168688,-0.6090648928966209
CC(C)(C=O)C(=O)CCOO,160.073558864,-3.1778319206319825
CCc1c(C)ccc(c1OO)O,168.078644244,-3.767003889607846
CCCCCC(=O)OO,132.078644244,-0.7351821769904635
CC1(C)CC(C1CC=O)C(=O)CCO,198.125594436,-4.35261702988538
CC(C)(C=O)C(=O)CC(=O)OO,174.05282342,-3.446116973356126
CC(C)c1cccc(c1OO)N(=O)=O,197.068807832,-3.134896025358872
CCCCCCCC(CC(=O)C(C)OO)O,232.167459248,-6.798602875679548
CCCC(OCC(=O)C)ON(=O)=O,191.079372516,-2.684029654543082
CC(C=O)(C(=O)O)O,118.02660867200001,-1.9469215565165805
CC(=O)C(=O)C(C)(C=O)O,144.042258736,-1.6716203965612624
CCCC(C)CO,102.104465068,-0.978810700930062
CC(C)c1cccc(c1O)N(=O)=O,181.073893212,-2.3381873144627385
CC(C(=O)C)C(=O)O,116.047344116,-2.939302159646388
COCOCOO,108.04225873600001,-0.8446639625349383
CC1=C(C)C(=O)OC1C,126.06807956,-2.774690718274137
CC1(C)CC2C1CCC(C)(C(=O)CCC2=O)O,238.156894564,-5.735182176990463
CCC(=O)C(C(=O)C(=O)C)O,158.0579088,-2.336299074610352
CCCCCCC(C(CC(=O)CC)OO)O,232.167459248,-6.732828271596986
CC=C(C)C,70.07825032,1.9334872878487053
CC=CC(=O)OON(=O)=O,147.01677226,-0.0296531237699066
CC(C)C(=O)C(=O)C,114.06807956,0.0170333392987803
CC(CC=O)OO,104.047344116,-2.232102383981909
CCC(C)(C)C(=O)OO,132.078644244,-0.2298847052128984
CCCC(C)COO,118.099379688,-1.2549252084179423
C(CC(=O)OON(=O)=O)C(=O)CC=O,205.02225156400002,-3.4814860601221125
CC(=O)CCC1C(C)(C)CC1(C(=O)CCO)O,242.151809184,-6.468521082957745
CCCO,60.057514876,0.2253092817258628
CC(C)C(C)C(=O)OO,132.078644244,-0.3565473235138126
CC(=O)C(CC=O)CO,130.06299418,-2.6458915608525992
CCCCC(C(=O)O)ON(=O)=O,177.063722452,-2.7569619513137056
CC(=O)C(=O)OC,102.031694052,-0.5800442515102421
CC1(C)C(CC=O)CC1C(=O)C=O,182.094294308,-3.193820026016113
CC(CC(=O)C(C)ON(=O)=O)OO,193.058637072,-4.083019952679618
CCC(=O)C(=O)OC(=O)C,144.042258736,-1.2924298239020635
C=C(C)C(CCC(=O)O)C=O,156.078644244,-4.069050968832477
CCON(=O)=O,91.02694302,1.4199557484897578
C=C(C)C(CC=O)CC=O,140.083729624,-2.2269453066357374
CC(C)C(=O)C=O,100.052429496,0.6384892569546373
CCC(=O)CC(=O)C,114.06807956,-1.0222763947111522
CC(=O)CC(=O)C,100.052429496,-0.7375489102695706
CC1(C)C2CCC(=O)C1C2ON(=O)=O,199.084457896,-3.24184537803261
CCC(=O)C=C(C)C(=O)OON(=O)=O,203.042987008,-1.4341521813264824
CC(C=O)C(=O)OON(=O)=O,163.01168688,-0.1408617027054692
CC(C)(CCC(=O)OO)O,148.073558864,-2.9706162223147903
CC(C=O)(C(CON(=O)=O)O)OO,195.03790162800001,-3.504455662453552
CCC(CO)O,90.06807956,-2.151810883008601
CCC(C(C)C)ON(=O)=O,147.089543276,-0.087246696328677
CCCCC(C)(C)O,116.120115132,-1.1999706407558657
CC(C=O)(CO)OO,120.04225873600001,-2.252588192113577
CC(C)(C)OO,90.06807956,-0.5883802940367698
CC(=CC=O)C=O,98.036779432,-0.3575354797578786
CC(COO)ON(=O)=O,137.032422324,-0.978810700930062
CCCC(=O)C(=O)O,116.047344116,-0.958607314841775
CCC(CC=O)OO,118.06299418,-2.260427655549908
CC1=CCOC1=O,98.036779432,-2.0
CCCC12C(C(C(=C(C1(O)OO)O)N(=O)=O)OO2)O,279.05903099600005,-7.688246138944246
CCC(=C(C)C(=O)OON(=O)=O)C(=O)C(C=O)O,261.048466312,-3.415668775632469
CCC12C(C(C)(C=C(C)C1(O)O)OO2)ON(=O)=O,261.08485182000004,-5.512861624522814
CCC12C=CC(C(C)(C1ON(=O)=O)OO2)(O)OO,263.064116376,-5.730487055782084
CC(=O)CCC(=O)CC=O,142.06299418,-3.321481620959886
CCC(C)(C(=O)O)ON(=O)=O,163.048072388,-2.0414361167780326
CC(C)(CCO)ON(=O)=O,149.068807832,-1.9065783148377649
CC(=O)C(C(C1C(C=O)O1)O)O,174.05282342,-5.031517051446065
CCC(=O)C=C(C)C=O,126.06807956,-0.8569851997459049
CC(C)C12C=CC(=O)C(C1O)OO2,184.073558864,-5.09799710864927
CCCCCCON(=O)=O,147.089543276,-0.2596373105057561
CC(=O)C(=O)CC(=O)CO,144.042258736,-3.153662887870195
CCCCCCCCCCC,156.187800768,-1.374687549038326
CC(CO)(C(=O)CCO)O,148.073558864,-3.665546248849069
CCOC(=O)C,88.052429496,0.5877109650189114
C(C(Cl)O)Cl,113.963920108,-1.012780770091995
CC(C(=O)C)C(C)ON(=O)=O,161.068807832,-1.5900668766687054
CC(C)C12C(C(C(=C(C1(O)OO)O)N(=O)=O)OO2)O,279.05903099600005,-6.841637507904751
CC(C(CON(=O)=O)O)(C(=O)O)OO,211.03281624800002,-5.27083521030723
CC1=CC(=O)C(=C(C)C1=O)C,150.06807956,-2.170696227168975
CC1(C)C(CC1C(=O)O)COO,174.089208928,-6.112945621949043
C=C(C)C(CC(=O)OON(=O)=O)CO,205.058637072,-2.7375489102695707
CCC(C)CC,86.109550448,1.4727564493172125
CC(C)CCC(C)ON(=O)=O,161.10519334,-0.8153085691824012
C(COO)Cl,95.99780708,-1.1636758842932484
CC(=O)C(CC1C(CC1(C)C)C(=O)CCC=O)OO,270.14672380400003,-6.844663962534939
CC1=C(C)C(C2C(C1(C)OO2)O)(O)OO,218.079038168,-5.473660722610156
CCCCCCC=O,114.104465068,0.0043213737826425
CC(C=O)(C(=O)OO)O,134.021523292,-1.645891560852599
Cc1cc(c(c(C)c1C)OO)O,168.078644244,-7.663540266151471
CC1=CC(=O)C=C(C)C1=O,136.052429496,-2.023191662661933
CCC1=C(C)C(=O)C(C(C1=O)O)O,184.073558864,-5.245651664288981
CC(C(C)(C)OO)O,120.078644244,-2.826813731587726
CC(C(CON(=O)=O)O)(C(=O)O)ON(=O)=O,240.02297983600002,-4.6439741428068775
CC(C(=O)C)C(=O)CO,130.06299418,-1.9913998282380825
CCCCCC(CCC(=O)CC)O,186.161979944,-3.995678626217357
CC(C)(C(=O)C=O)O,116.047344116,-0.3045183235098025
C=C(C)C(CO)O,102.06807956,-2.25649023527157
CC(C)(CCO)O,104.083729624,-2.87942606879415
CCC(CC)ON(=O)=O,133.073893212,0.2430380486862944
CC1(C)CC(C1CCC(=O)O)(C(=O)CCO)OO,260.12598836,-10.365522729839268
C(CC(=O)OON(=O)=O)CO,165.027336944,-1.8297382846050425
C(CO)C(C(=O)OON(=O)=O)O,181.02225156400002,-2.9706162223147903
CC(CC(=O)OON(=O)=O)O,165.027336944,-1.2716462179787715
CC(CO)C(=O)OON(=O)=O,165.027336944,-1.175874166083451
CC(C)(C(=O)OON(=O)=O)O,165.027336944,-0.530177984021837
CC(=O)C(C(=O)OON(=O)=O)O,179.00660150000002,-1.259637310505756
C(=CC(=O)OON(=O)=O)CO,163.01168688,-2.643974142806877
C=CC(C(=O)OON(=O)=O)O,163.01168688,-0.3957739469155299
C(=CC(=O)OON(=O)=O)CON(=O)=O,207.99676508800002,-1.234331445240986
CC1(C)C(C=O)C(=O)CC(=O)C1O,184.073558864,-4.289882634888183
CCOCCON(=O)=O,135.053157768,-0.5670307091255943
CC(C)(CCCOO)O,134.094294308,-2.856985199745905
CCC(=O)C(C)(C)OO,132.078644244,-2.067526235322847
CC(C=O)OO,90.031694052,-1.0004345117740177
C=C(CCO)C(=O)CC(C)(C)C(CCC(=O)O)O,258.14672380400003,-9.0
CC(C(CO)ON(=O)=O)(C(=O)O)ON(=O)=O,240.02297983600002,-4.636388020107856
C(C(Cl)(Cl)O)(Cl)OO,179.914776996,-3.245651664288981
CC1(C)C2CC1C(CC2=O)OO,170.094294308,-5.029188389127482
CC(=O)C=CC(=O)OON(=O)=O,175.01168688,-1.2276782932770802
CC1(C)C(CC1(C(=O)CO)OO)CO,204.099773612,-8.072629636960977
CC(=O)C(=O)OC(=O)C(C)OO,176.032087976,-3.2596373105057563
CC(=O)CC(C(C)O)O,132.078644244,-2.6020599913279625
CC(=O)C(CC(C(=O)O)OO)CO,192.063388104,-7.709965388637482
c1ccc(cc1)CC(=O)O,136.052429496,-3.958607314841775
CCC(=O)C(C(C=O)O)O,146.0579088,-2.4294570601181023
CCCCCCCC(CC(=O)OON(=O)=O)O,249.121237328,-3.886056647693163
CC(=O)C1CC(CC(=O)OON(=O)=O)C1(C)C,245.0899372,-3.98296666070122
CC(CCO)(C=O)O,118.06299418,-2.5850266520291822
CC(=O)C(OC(=O)C)OO,148.037173356,-2.552841968657781
CC12C=CC(C(C1O)OO2)ON(=O)=O,203.042987008,-4.120330794367947
C1CCC(C(C1)O)O,116.083729624,-3.020451625295905
CCOCC(=O)OON(=O)=O,165.027336944,-0.5575202309355514
CC1C(C)(C(C(=O)O1)O)O,146.0579088,-5.304518323509803
CC(=O)C(C(C1C(C)(C=O)O1)O)ON(=O)=O,233.053551692,-5.436518914605589
C=C(CCO)C(=O)COO,146.0579088,-4.823908740944319
CCC(C=O)O,88.052429496,-0.0074464821678643
C1=C(C(C2C(C1(N(=O)=O)OO2)ON(=O)=O)(O)OO)O,281.997159012,-5.274088367704952
CCC(=O)C=CC1C(C)(C=O)O1,168.078644244,-3.896196279044043
C(CO)COO,92.047344116,-3.1384655891409623
CC(=O)C(CC(=O)C(=O)C)CO,172.073558864,-3.5016894462104
CC12C(=C(C(C(C)(C1ON(=O)=O)OO2)(O)OO)O)N(=O)=O,310.02845914,-5.97469413473523
C=C(CCO)C(=O)CC(C)(C)C(CCC(=O)O)OO,274.141638424,-8.46470587995723
CCC1C=CC(=O)O1,112.052429496,-2.4775557664936803
Cc1cccc(C=O)c1C,134.07316494,-1.40340290437354
CC(CO)(C(=O)O)ON(=O)=O,165.027336944,-3.3914739664228057
CCC(=O)CC(C(=O)C)O,144.078644244,-2.812479279163537
CC(CCO)C(C)O,118.099379688,-3.40340290437354
C=C(CCO)C(=O)CC(C)(C)C(=O)CC=O,226.120509056,-5.08460016478773
CC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)ON(=O)=O,325.002972664,-4.943095148663527
CCc1c(C)cccc1O,136.088815004,-2.2247537402597635
CC(=O)C(CC(=O)CO)O,146.0579088,-3.939302159646388
CC(C)(OC=O)ON(=O)=O,149.032422324,-0.1931419704811825
CCC(C)CC=O,100.088815004,0.3856062735983122
CC(=O)C(CCC(=O)O)CO,160.073558864,-5.903089986991944
CCC(=O)C(C=O)O,116.047344116,-1.0338582672609673
C(CC(=O)CC=O)CO,130.06299418,-3.54821356447571
CC(=C(C)C(=O)OON(=O)=O)C(=O)C=O,217.02225156400002,-1.496209316942819
CC(C(=O)Cl)Cl,125.963920108,0.1303337684950061
C1CCC(CC1)O,100.088815004,-1.2724587429714436
CC12C=CC(C(C1O)OO2)OO,174.05282342,-6.185086818724926
CCC(=O)CCC(=O)OO,146.0579088,-2.630784142589857
C=CC(C)(CO)ON(=O)=O,147.053157768,-0.9913998282380824
CCCC(C(CC(=O)CC)ON(=O)=O)O,219.110672644,-3.673664139071248
C=C(C)C(CC(=O)C(=O)O)CO,172.073558864,-4.863279432843593
C(C(C(CO)(CO)ON(=O)=O)ON(=O)=O)O,242.03862990000002,-6.376750709602099
CC(C)COO,90.06807956,-0.5171264163912462
C1=CC(C2C(C1OO2)O)ON(=O)=O,189.027336944,-3.913640169325252
CC(C)(C1CC(=O)CC(=O)C1(C)ON(=O)=O)OO,261.08485182000004,-6.168770306132936
CCC(=O)CO,88.052429496,-0.1965428843515861
CC12C=CC(C)(C(C)(C1O)OO2)O,186.089208928,-5.392544976785332
C(C(=O)Cl)(Cl)Cl,145.909297692,0.4440447959180762
CC1(C)C2CC1C(=O)C(=O)C2,152.083729624,-3.2700257143004445
CCOO,62.036779432,0.093421685162235
CC(C)(CC(=O)OO)CO,148.073558864,-2.151810883008601
CC(C)(C)O,74.07316494,-0.0190880622231564
CC(C)(C=O)C(C=O)C(=O)C=O,170.0579088,-2.7423214251308154
CC1=C(C(C2(C(C1(C)OO2)ON(=O)=O)N(=O)=O)(O)OO)N(=O)=O,339.01862272799997,-6.384049948343599
C=C(C)C(CO)C(=O)OON(=O)=O,191.042987008,-1.9281179926938743
C=C(C)C(CCO)C(=O)C=O,156.078644244,-3.093664958194909
CCC(=O)C(C(C)(C1C(C)(C=O)O1)O)O,216.099773612,-4.913640169325252
C=C(C)C(CCC(=O)C)CC(=O)OO,200.104858992,-4.346787486224656
CC(C)(OC)OO,106.06299418,-1.1844222516757328
CC1(C(COC1=O)O)O,132.042258736,-5.377785977033705
CC(CO)(C(CO)ON(=O)=O)O,181.058637072,-4.966576244513051
C(=O)C(=O)OCOO,120.00587322800001,-2.542118103266008
CC(C)C(=O)C=CC1C(C(=O)O)O1,184.073558864,-6.769551078621726
CC(=O)C(=O)C(C)(C(=O)OON(=O)=O)O,221.01716618400002,-1.5816987086802543
CC(C)C(C)ON(=O)=O,133.073893212,0.3010299956639812
CCC1=C(C)C2C(C(C1(O)O)OO2)ON(=O)=O,247.069201756,-5.393618634889395
C1CCC(C(C1)O)OO,132.078644244,-3.8416375079047502
CC(=O)CCC(C)(C)O,130.099379688,-2.2765443279648143
C1CCC(=O)CC1,98.07316494,-0.4190750243243807
CC(C)C(C)(C)ON(=O)=O,147.089543276,-0.0819696632151198
CC12C=CC(C(C)(C1O)OO2)(O)OO,204.063388104,-6.876148359032914
CCC(CC(=O)CO)O,132.078644244,-2.9355420107730814
CC(CO)(C(CC=O)CC=O)OO,190.084123548,-5.054531414868181
CC(=O)C(C(C1(C)C(C)(C=O)O1)OO)O,218.079038168,-4.627087997029894
C(=O)C(C(C1C(C=O)O1)OO)O,176.032087976,-5.920818753952375
Cc1cc(c(C)c(C)c1O)N(=O)=O,181.073893212,-4.761953896871205
CC(C)(C)OCCON(=O)=O,163.084457896,-1.3757179041643317
CC(C(C)ON(=O)=O)OC(=O)C,177.063722452,-1.9318141382538383
CC(=CC(=O)C)C(=O)O,128.047344116,-3.176525770829699
CCCCC(CO)ON(=O)=O,163.084457896,-2.17134010346468
Cc1c(C)c(c(c(c1C)O)O)N(=O)=O,197.068807832,-3.1209041204999277
COC(=O)CCC=O,116.047344116,-1.2676062401770316
CCC(=O)C=CC1C(C(=O)OO)O1,186.05282342,-4.671620396561262
CCC1C(C(C(=O)O1)O)O,146.0579088,-5.583359492661719
CC12C=CC(C)(C(C)(C1O)OO2)ON(=O)=O,231.074287136,-4.148130399270234
CC(CO)COO,106.06299418,-3.186419011431808
C(=O)OC(=O)OCON(=O)=O,164.99095143600002,-0.9956786262173574
CC(C)(C(=O)OO)OC=O,148.037173356,-1.5466816599529625
CC1(C)C(CC1C(=O)CO)CC(=O)O,200.104858992,-7.128427064454121
CC1(C)C2CC1C(C)(C(C2)O)O,170.130679816,-4.576754126063192
CCCC(=O)C=CC1C(C(=O)OON(=O)=O)O1,245.053551692,-4.6307841425898575
CCC(=O)C(C(C1C(C)(C=O)O1)O)OO,218.079038168,-5.43533393574791
C1C(C(=O)C(=O)O1)O,116.01095860800001,-4.31069114087638
C=C(C)C(CC=O)CCO,142.099379688,-2.688246138944246
CC(CCO)C=O,102.06807956,-1.6675615400843946
CC1(C(CC(=O)CC1O)O)OO,176.068473484,-8.277366077466187
CCC(=CC(=O)OON(=O)=O)C(=O)C(=O)C,231.03790162800001,-2.254144804826271
CC(=O)C=CC(=O)O,114.031694052,-3.380906669373257
CCC(C)CC(C)ON(=O)=O,161.10519334,-0.6903698325741012
CC(CO)(C(CCO)C=O)OO,178.084123548,-5.782516055786093
CCC(=CC(=O)C=O)C(=O)C(=O)C,182.0579088,-2.5214335044061564
C(CO)C(=O)C(=O)CO,132.042258736,-3.489454989793388
CCCC(=CC(=O)C=O)C(=O)OON(=O)=O,231.03790162800001,-1.7594507517174005
CC(=O)C=CC(C(=O)C)OO,158.0579088,-4.8996294548824375
C=C(CCC=O)C1CC(C)(C)C1CCO,210.161979944,-4.718966632752273
CC(C)C(=O)O,88.052429496,-0.9746941347352298
Cc1cc(c(C)c(c1O)O)N(=O)=O,183.053157768,-5.505845405981558
CCCCC(=O)CON(=O)=O,161.068807832,-1.7594507517174005
CC(=O)C=CC1C(C=O)O1,140.047344116,-3.707743928643524
CCCCCC(C(CC(=O)CC)O)O,202.156894564,-4.6595558851598815
CCC1C(C(C(=O)O1)OO)ON(=O)=O,207.03790162800001,-4.096367483915762
CC(COO)C(C)O,120.078644244,-3.230622673923861
CC1(C)CC(C1CCC(=O)OO)C(=O)CCC=O,256.13107374000003,-6.120330794367947
CC(CCOO)C(C)O,134.094294308,-3.176525770829699
C(=CC(=O)O)C=O,100.016043988,-2.838631997765025
CC1(C)CC2C1CCC(C)(C(CCC2=O)O)O,240.172544628,-7.576754126063192
CC1(C(COC1=O)ON(=O)=O)OO,193.02225156400002,-3.772113295386327
C(=CC(=O)O)CO,102.031694052,-4.91721462968355
C(C=O)C(=O)C(=O)CC(=O)OO,174.01643791200001,-3.98296666070122
CC(C)(CC(=O)CO)O,132.078644244,-2.889410289700751
C=C(C)C1CCC(C)(C(C1)O)ON(=O)=O,215.115758024,-3.640164517660112
CC(=O)CCC(=O)C(C)(C)C(=O)OO,202.084123548,-3.856985199745905
CC(CC(=O)O)O,104.047344116,-3.6439741428068775
Cc1cccc(c1)C=O,120.057514876,-1.4436974992327127
CCCC1C(C(C(=O)O1)OO)O,176.068473484,-5.790484985457369
CC(=CC(=O)OO)C(=O)C(C(=O)C)O,202.04773804,-3.686132779630847
CC(CO)(C(C=O)O)O,134.0579088,-3.002613615602687
CCC(C)C,72.093900384,1.9858753573083936
CC1(C)CC(C1CCC(=O)COO)C(=O)CCC=O,270.14672380400003,-7.910094888560602
