Index,Aldehyde_1,bifunctional_reagent,Aldehyde_2,Yield
553,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,1.707669841
554,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(=O)Nc1ccc(C=O)cc1,0.12624451
555,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,0.0
556,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(CN2CCOCC2)cc1,0.0
557,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.0
558,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,0.183501786
559,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1c(C=O)nc2ccccc21,0.0
560,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,0.0
561,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.282270594
562,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.360638874
563,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,0.0
564,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.285728452
565,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,2.584645757
566,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(=O)Nc1ccc(C=O)cc1,5.241484284
567,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,3.064912911
568,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(CN2CCOCC2)cc1,0.083609594
569,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.10064661
570,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,0.679179189
571,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1c(C=O)nc2ccccc21,0.06521764
572,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,3.37193882
573,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,10.82597231
574,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.566636151
575,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,2.960182824
576,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,3.712256566
577,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,47.16128752
578,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,40.94417379
579,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,43.88079261
580,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,7.798028817
581,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,9.572478664
582,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,33.79089308
583,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,53.22319494
584,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,40.2307791
585,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,36.5869393
586,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,2.923315435
587,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,37.16355297
588,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,41.2048942
589,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,54.64233628
590,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,9.130110626
591,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,10.75001843
592,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,18.21486105
593,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,10.02226998
594,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,12.26699929
595,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,50.98493155
596,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,41.22768782
597,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,1.629607356
598,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,22.8195279
599,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,17.01778782
600,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,25.44677888
601,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,45.43961772
602,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,30.44099935
603,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,4.198843482
604,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,16.12102752
605,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,3.365848516
606,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,5.256239936
607,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,39.18004812
608,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,16.43012939
609,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,3.772200772
610,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,14.54365644
611,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,2.871789415
612,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,18.62109809
613,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,16.58697127
614,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,12.11981883
615,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,1.582455015
616,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,2.518148538
617,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,2.738786379
618,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,4.000742674
619,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,18.53991806
620,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,0.466630346
621,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,1.25873448
622,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,10.22974653
623,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,0.0
624,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,3.429355281
625,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,61.73102561
626,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,0.156590073
627,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.119841785
628,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,0.0
629,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,0.0
630,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,3.745830305
631,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,1.343034576
632,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,32.15163504
633,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
634,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,0.0
635,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,17.51920401
636,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,21.55977263
637,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,0.366135576
638,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,0.0
639,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.212946778
640,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,0.310522319
641,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,4.02823446
642,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,0.0
643,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,21.02970533
644,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,8.469474398
645,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,10.42093826
646,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,1.485375867
647,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,15.48767783
648,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,15.52119248
649,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,0.484475665
650,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,0.612673431
651,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.276876807
652,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,1.45692287
653,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,0.0
654,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,0.164236768
655,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,0.0
656,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,0.0
657,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
658,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,0.0
659,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,0.569313277
660,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.402708311
661,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1,64.98536472
662,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,14.87235301
663,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.226199476
664,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,0.162187998
665,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,29.24432393
666,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,27.98104824
667,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,3.734843028
668,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,38.14976421
669,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,12.40705969
670,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,47.8796327
671,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,22.24784445
672,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,63.77208044
673,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,37.63604365
674,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,22.74236779
675,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,31.80825134
676,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,37.1309846
677,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,2.886129302
678,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,6.806509844
679,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,27.71128717
680,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,28.55626964
681,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
682,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,2.237804304
683,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,10.78150058
684,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,7.394672599
685,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,6.174808329
686,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,38.77691565
687,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,45.58702345
688,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,25.06789621
689,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,6.109803241
690,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,3.504584179
691,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,56.54269744
692,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,18.86222997
693,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,16.82110276
694,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,6.131108322
695,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,11.64682968
696,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,11.63692969
697,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,0.976564367
698,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,0.0
699,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,20.76650231
700,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,31.01411305
701,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,5.566449044
702,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,8.639142915
703,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,50.07447667
704,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,29.58119941
705,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,18.47073621
706,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,10.61477855
707,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,11.6201856
708,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,26.03106781
709,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,50.62797217
710,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,25.95027176
711,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,0.0
712,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,64.17057678
713,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,8.270147886
714,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,5.603391154
715,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,42.67377639
716,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,29.84336265
717,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,7.35056042
718,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,0.0
719,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,5.897376122
720,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,3.847845727
721,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,0.0
722,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,0.0
723,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,0.0
724,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,0.0
725,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.0
