SMILES,molar_mass,log_p_sat,c,volatility
C(O)C1(O)C(=O)OOC1C(N(=O)(=O))C(=O)(OO),253.006995424,-7.756064145993714,1.7897789027302398,SVOC
C(O)C1(O)C(=O)OOC1C(N(=O)(=O))C(=O)(OON(=O)(=O)),297.992073632,-5.224298989377127,717.1941264506878,IVOC
C(O)C1(O)C(=O)OOC1C(O)C(=O)(OON(=O)(=O)),269.00191004400006,-6.210511624709634,66.83050460118092,SVOC
C(O)C1(O)C(=O)OOC1C(ON(=O)(=O))C(=O)(OO),269.00191004400006,-8.768044768372073,0.18511499370367696,LVOC
C(O)C1(O)C(=O)OOC1C(ON(=O)(=O))C(=O)(OON(=O)(=O)),313.986988252,-4.819856475168523,1917.7243258192452,IVOC
C(O)C1(O)C(=O)OOC1C=C(=O),174.016437912,-3.760164066855398,12194.30936953701,IVOC
C(O)C1(O)C(=O)OOC1C=CC(=O)(O),204.027002596,-7.418358093525791,3.140946629758356,SVOC
C(O)C1(O)C(=O)OOC1C=CC(=O)(OON(=O)(=O)),265.006995424,-5.329287804579031,500.84176215301454,IVOC
C(O)C1(O)C(C(=O)(OON(=O)(=O)))OOC1C(=O)(OON(=O)(=O)),329.981902872,-5.289282693639425,683.8146962427784,IVOC
C(O)C1(O)C(N(=O)(=O))(C(=O)(OO))OOC1C(=O),253.006995424,-8.147037725500391,0.7274879513944766,SVOC
C(O)C1(O)C(N(=O)(=O))(C(=O)(OON(=O)(=O)))OOC1C(=O),297.99207363200003,-6.020946796056073,114.54837102088383,SVOC
C(O)C1(O)C(O)(C(=O)(OO))OOC1C(=O),224.016831836,-10.807621121020697,0.0014073124545939874,LVOC
C(O)C1(O)C(O)(C(=O)(OO))OOC1C(O)C(=O),254.02739652,-10.512838775858487,0.0031461018828010216,LVOC
C(O)C1(O)C(O)(C(=O)(OON(=O)(=O)))OOC1C(=O)(OON(=O)(=O)),345.97681749199995,-5.651316653611539,311.5023641527026,IVOC
C(O)C1(O)C(O)(C(=O))OOC1C(OO)C(=O),238.0324819,-10.654297449704858,0.002128480993507538,LVOC
C(O)C1(O)C(O)(C(ON(=O)(=O))C(=O))OOC1C(=O),267.022645488,-8.78034440775386,0.17862189307271972,LVOC
C(O)C1(O)C(O)(C(OO)C(=O)(O))OOC1C(=O),254.02739652,-11.260509574062455,0.0005624733940832844,LVOC
C(O)C1(O)C(O)(C(OO)C(=O))OOC1C(=O),238.0324819,-11.65048680688049,0.00021472391616108184,ELVOC
C(O)C1(O)C(O)(OO2)C(=O)C(=O)CC12,204.027002596,-7.697590587149287,1.651307918245863,SVOC
C(O)C1(O)C(O)(OO2)C(=O)C(OO)=CC12,220.021917216,-7.484821869081012,2.906531786536759,SVOC
C(O)C1(O)C(O)(OO2)C(=O)C=CC12,188.032087976,-4.793833097716512,1219.3541821935016,IVOC
C(O)C1(O)C(ON(=O)(=O))OOC1(=O),195.00151612,-3.824404139363109,11785.956934646463,IVOC
C(O)C1(O)C(ON(=O)(=O))OOC1C(=O)C(=O)(OO),269.00191004400006,-7.586658305888458,2.810787795032353,SVOC
C(O)C1(O)C(OO)(C(=O)(O))OOC1C(=O)C(=O),252.01174645600005,-9.816805846913637,0.015500508242585056,LVOC
C(O)C1(O)C(OO)(C(=O)(O))OOC1C(ON(=O)(=O))C(=O),299.01247472800003,-11.631429047374626,0.0002818326221091572,ELVOC
C(O)C1(O)C(OO)(C(=O)(OON(=O)(=O)))OOC1C(=O)(OON(=O)(=O)),361.9717321119999,-6.137320421273776,106.4351890686271,SVOC
C(O)C1(O)C(OO)(C(=O))OOC1(O)C(=O)C(=O),252.01174645600005,-7.345821312654821,4.584906385087973,SVOC
C(O)C1(O)C(OO)(C(=O))OOC1C(OO)C(=O),254.02739652,-10.48232608159226,0.0033750909224479846,LVOC
C(O)C1(O)C(OO)(C(=O)C(=O))OOC1C(=O),236.016831836,-7.0762627506609554,7.987506543049886,SVOC
C(O)C1(O)C(OO)C(=O)C(O)(C2(O)(N(=O)(=O)))OOC12,283.01756010800005,-8.137700809629525,0.831464237325941,SVOC
C(O)C1(O)C(OO)OOC1(O)C(=O),196.021917216,-5.294414787968941,401.44018659374376,IVOC
C(O)C1(O)C(OO)OOC1(OO)C(=O),212.016831836,-6.969308361421702,9.178949497941536,SVOC
C(O)C1(O)C(OO)OOC1(OO)C(=O)C(=O),240.01174645600005,-8.63240670593,0.22571311399276892,LVOC
C(O)C1(O)C(OO)OOC1C(=O)(OON(=O)(=O)),257.00191004400006,-4.489623267268724,3357.716965302286,IVOC
C(O)C1(O)C(OO)OOC1C(=O)C(=O)(OO),240.01174645600005,-6.304021374905463,48.07752733490559,SVOC
C(O)C1(O)C2(OO)OOC1C(ON(=O)(=O))C(O)C2(=O),283.01756010800005,-9.347144055147549,0.05133343529066822,LVOC
C(O)C1(ON(=O)(=O))C(O)C(=O)C(O)(C2(O)(N(=O)(=O)))OOC12,312.007723696,-9.472633281412891,0.04238996567259483,LVOC
C(O)C1(ON(=O)(=O))C=CC(=O)OOC1C(=O),233.017166184,-5.853770255158588,131.62811513875945,SVOC
C(O)C1(ON(=O)(=O))C=CC(=O)OOC1C(=O)(O),249.012080804,-8.378584615591778,0.42011366017392016,SVOC
C(O)C1(ON(=O)(=O))OC1(O)C(=O)(OON(=O)(=O)),255.98150894800003,-3.911609971144826,12656.96633325554,IVOC
C(O)C1(ON(=O)(=O))OC1(O)C(O)(O)C(=O)C(O)C(=O),283.01756010800005,-12.268617864712416,6.150727960883698e-05,ELVOC
C(O)C1(ON(=O)(=O))OC1(OO)C(=O)(O),210.99643074,-6.264149422948029,46.329401199599,SVOC
C(O)C1(ON(=O)(=O))OC1(OO)C(OO)C(=O),241.006995424,-7.137560328557065,7.082724043879217,SVOC
C(O)C1(ON(=O)(=O))OC1(OO)CC(=O),209.017166184,-5.911225853903366,103.43966436724725,SVOC
C(O)C1(ON(=O)(=O))OC1C(OO)C(=O),209.017166184,-5.133297761679971,620.3191590954506,IVOC
C(O)C1(ON(=O)(=O))OC1C=CC(=O)(O),205.022251564,-4.880228705178928,1089.6908262435277,IVOC
C(O)C1(ON(=O)(=O))OOC(=O)C1(O),195.00151612,-4.8666038862199885,1069.4613723815974,IVOC
C(O)C1(ON(=O)(=O))OOC(N(=O)(=O))(C(=O)(O))C=CC1(=O),293.997159012,-7.897490059344541,1.5017030942141492,SVOC
C(O)C1(OO)C(=O)C(=O)C(C2(=O))OOC12,218.006267152,-5.139871156282462,637.2778496961503,IVOC
C(O)C1(OO)OC1(N(=O)(=O))C(=O)(OO),210.99643074,-7.346916599932499,3.829036533669149,SVOC
C(O)C1(OO)OC1(O)C(=O)(O),166.01135253200002,-8.140410897010925,0.48468311694076777,SVOC
C(O)C1(OO)OC1(ON(=O)(=O))C(=O)(O),210.99643074,-5.45126460237036,301.12132145350665,IVOC
C(O)C1(OO)OC1(ON(=O)(=O))C(=O)(OO),226.99134536000005,-4.210740812942533,5636.369903097832,IVOC
C(O)C1(OO)OC1(ON(=O)(=O))C(O)(O)C(=O)C(O)C(=O),299.01247472800003,-10.91054232223414,0.001482101635034707,LVOC
C(O)C1(OO)OC1(ON(=O)(=O))C(O)(O)C(=O)C(ON(=O)(=O))C(=O),343.997552936,-9.959605067220274,0.015229347176992212,LVOC
C(O)C1(OO)OC1(OO)CC(=O)(O),196.021917216,-8.859268930800813,0.10933688658362828,LVOC
C(O)C1(OO)OC1(OO)CC(=O)(OO),212.016831836,-6.594021497168886,21.781101791581694,SVOC
C(O)C1(OO)OC1C(=O)(N(=O)(=O)),179.00660150000002,-4.414362151690313,2781.236350769029,IVOC
C(O)C1(OO)OC1C(=O)C(N(=O)(=O))C(=O)(O),237.012080804,-8.791057035664817,0.15468366329539573,LVOC
C(O)C1(OO)OC1C(=O)C(N(=O)(=O))C(=O)(OO),253.006995424,-6.738800328627422,18.62358141459844,SVOC
C(O)C1(OO)OC1C(O)(O)C(=O)(OO),212.016831836,-9.664376106174258,0.018523593235880414,LVOC
C(O)C1(OO)OC1C(O)(O)C(=O)(OON(=O)(=O)),257.00191004400006,-5.955187719109855,114.94223384455799,SVOC
C(O)C1(OO)OC1C=C(N(=O)(=O))C(=O)(O),221.017166184,-8.70144544103021,0.17730115568964144,LVOC
C(O)C1(OO)OOC(C(=O)(O))C=CC1(OO),238.0324819,-10.717254476217995,0.0018412499579805073,LVOC
C(O)C1(OO)OOC(N(=O)(=O))(C(=O)(O))C=CC1(=O),265.006995424,-9.495092494892324,0.0341897436539328,LVOC
C(O)C1(OO)OOC(OO)(C1(=O))C(=O)(O),225.99609639200003,-8.473580337746705,0.30637378445846275,SVOC
C(O)C12C=CC(=O)C(O)(C1(=O))OO2,186.016437912,-6.734333088535726,13.834046667777994,SVOC
C(O)C12OC1C=C(OO)C(=O)C2(O),188.032087976,-6.779366665366337,12.606551563757789,SVOC
C(O)C12OOC(C1(O))C(=O)C(O)(OO)C2(ON(=O)(=O)),283.017560108,-10.220389273206369,0.006873138740846066,LVOC
C(O)C12OOC(C1(O))C(ON(=O)(=O))C(O)(OO)C2(=O),283.01756010800005,-11.029077998998195,0.0010677421442448886,LVOC
C(O)C12OOC(C2(=O))C(=O)C(=O)C1(O),202.011352532,-4.58679900973975,2110.122983758427,IVOC
C(O)C1C(=O)C(=O)C2OOC1(O)C2(O),204.027002596,-10.154383026419788,0.0057681377610325334,LVOC
C(O)C1=CC(C(=O)(O))OOC(=O)C1(=O),202.011352532,-8.525447876376505,0.24302944845106886,LVOC
C(O)C1C(=O)OOC(C(=O)(OO))C(=O)C1(=O),234.001181772,-6.5776783007554185,24.961504113594152,SVOC
C(O)C1OC1(N(=O)(=O))C(=O)(O),163.01168688,-5.689966573052931,134.271292607431,SVOC
C(O)C1OC1(OO)C(=O)(N(=O)(=O)),179.00660150000002,-4.755220625441073,1268.7598392509199,IVOC
C(O)C2(O)C(=O)C(=O)C(OO)C1OC12,204.027002596,-6.281706301625913,43.02415494511975,SVOC
C(O)C2(O)C(=O)C(=O)CC1OC12,172.037173356,-6.3514489843971,30.89614645905939,SVOC
C(O)C2(O)C(ON(=O)(=O))C1OOC(OO)(C2(=O))C1(=O),281.00191004400006,-7.7683058349394045,1.9325664610058724,SVOC
C(O)C2(O)C(OO)C1OC1C(O)(OO)C2(=O),238.0324819,-6.70374453606814,18.994273628454366,SVOC
C(O)C2(O)C(OO)C1OOC(OO)(C1(O))C2(=O),254.02739652,-11.96650133919622,0.00011069046688933859,ELVOC
C(O)C2C(=O)C(=O)C(O)C1OC12(O),188.032087976,-8.044510709408428,0.6846242221135034,SVOC
C(O)C2=CC(=O)C(O)(O)C1(O)OC12,188.032087976,-11.545648756079386,0.0002159306110821283,ELVOC
C(O)C2=CC(=O)C(O)(OO)C1OC12,188.032087976,-10.689731882082524,0.0015496409625101138,LVOC
C(O)C=C(=O),72.021129368,0.1015419038088627,36705642.66356561,VOC
C(O)C=C(OO)C(ON(=O)(=O))OC(=O),209.017166184,-5.7295368253917776,157.1723444079446,SVOC
C(O)C=CC(=O)(OO),118.026608672,-4.90107535057668,597.9096725003413,IVOC
C(O)C=CC1OC1(N(=O)(=O))C(=O)(O),189.027336944,-6.917633742975196,9.217685244542107,SVOC
C(O)C=CC1OC1(OO)C(=O)(O),176.032087976,-8.618529715994123,0.1709200950181861,LVOC
C(O)CC(=O),74.036779432,-1.578609982932919,788076.7901755571,IVOC
C(O)CC(=O)(OON(=O)(=O)),151.01168688,-1.756490687373225,1067212.424765207,IVOC
C(O)CC(=O)C(=O)C(=O)CCC(=O)(OON(=O)(=O)),263.02773086800005,-6.479628081526403,35.16450092701682,SVOC
C(O)CC(=O)C(=O)CC(=O)(O),160.037173356,-6.370042191316336,27.536559801841804,SVOC
C(O)CC(=O)C(=O)CC(=O)CC(=O)(OON(=O)(=O)),263.02773086800005,-6.315539542635507,51.30893460844121,SVOC
C(O)CC(=O)C(=O)CC(=O)CC(ON(=O)(=O)),233.053551692,-6.578957160595903,24.787319604398995,SVOC
C(O)CC(=O)C(=O)CC(=O)CC(OO),204.063388104,-8.015976311007318,0.7934503997857764,SVOC
C(O)CC(=O)C(ON(=O)(=O))C(=O)(O),193.022251564,-6.59172031043511,19.935083913243652,SVOC
C(O)CC(=O)C(ON(=O)(=O))C(=O)CC(OO),237.048466312,-7.257094506664592,5.290218920037922,SVOC
C(O)CC(=O)C(ON(=O)(=O))C(ON(=O)(=O)),224.028065216,-4.826089832937483,1348.7876989382596,IVOC
C(O)CC(=O)C(ON(=O)(=O))CC(=O)(O),207.037901628,-7.330992080570954,3.8975238194533475,SVOC
C(O)CC(=O)C(ON(=O)(=O))CC(=O)CCC(=O)(O),263.064116376,-10.183289372618407,0.006958301461941149,LVOC
C(O)CC(=O)C(ON(=O)(=O))CC(=O)CCC(=O)(OO),279.05903099600005,-8.205456925512099,0.7014070998055206,SVOC
C(O)CC(=O)C(ON(=O)(=O))CC(=O)CCC(=O)(OON(=O)(=O)),324.044109204,-8.139896479896102,0.9471933758725353,SVOC
C(O)CC(=O)C(OO)C(=O)CC(OO),208.058302724,-9.897143419909362,0.010635860504456023,LVOC
C(O)CC(=O)C(OO)CC(=O)(O),178.04773804,-8.89574486798314,0.09131089380627339,LVOC
C(O)CC(=O)C(OO)CC(=O)C(OO),208.058302724,-9.484329986206255,0.027516048506606695,LVOC
C(O)CC(=O)C(OO)CC(=O)CC(OO),222.073952788,-10.523648200128482,0.0026827513615449395,LVOC
C(O)CC(=O)CC(=O),116.047344116,-3.343061035916999,21247.36951846135,IVOC
C(O)CC(=O)CC(=O)CC(=O),158.0579088,-5.048292875151123,570.4983041350329,IVOC
C(O)CC(O)(C)C(=O)(OO),150.05282342,-3.5886185497024,15608.336633410425,IVOC
C(O)CC(O)C(=O)CC(=O),146.0579088,-6.540059876046488,16.990110502517336,SVOC
C(O)CC(O)C(=O)CC(=O)C(O),176.068473484,-9.532174555935327,0.020856337413681272,LVOC
C(O)CC(O)C(=O)CC(=O)CC(OO)C(O),236.089602852,-13.382903032812706,3.943708713930914e-06,ELVOC
C(O)CC(O)C(=O)CC(=O)CCC(=O)(OON(=O)(=O)),279.05903099600005,-9.34445308336059,0.05093003794559158,LVOC
C(O)CC(O)C(=O)CC(O)CCC(ON(=O)(=O)),251.100501884,-10.9936555686733,0.001027834079530221,LVOC
C(O)CC(O)C(=O)CC(ON(=O)(=O)),193.058637072,-6.470032979414163,26.38683234817187,SVOC
C(O)CC(O)C(=O)CC(OO),164.068473484,-8.205461721688996,0.4123769829897561,SVOC
C(O)CC(O)C(ON(=O)(=O)),151.048072388,-4.409700259587481,2372.170654324716,IVOC
C(O)CC(O)C(ON(=O)(=O))C(=O)CCC(=O),235.069201756,-8.610006055353317,0.23276660831894555,LVOC
C(O)CC(O)C(ON(=O)(=O))C(O)CC(OO),241.07976644,-9.472230469482732,0.032783951141454604,LVOC
C(O)CC(O)C(ON(=O)(=O))C(O)CCC(=O),237.08485182,-9.078196765448352,0.07987999740286818,LVOC
C(O)CC(O)C(ON(=O)(=O))CC(=O)CC(=O),235.069201756,-8.26139635665289,0.5194340045614697,SVOC
C(O)CC(O)C(ON(=O)(=O))CC(=O)CC(=O)(OON(=O)(=O)),312.044109204,-8.769582021928548,0.2139759521968692,LVOC
C(O)CC(O)C(ON(=O)(=O))CC(ON(=O)(=O)),240.059365344,-6.5291070677377245,28.637993561948594,SVOC
C(O)CC(O)C(ON(=O)(=O))CCC(ON(=O)(=O)),254.075015408,-7.375388672844722,4.318215271783359,SVOC
C(O)CC(O)C(ON(=O)(=O))CCC(OO),225.08485182,-8.436963242343545,0.3319816101142274,SVOC
C(O)CC(O)C(OO)C(=O)CC(ON(=O)(=O)),239.064116376,-9.204518922517112,0.0602180200526963,LVOC
C(O)CC(O)C(OO)C(=O)CCC(O),208.094688232,-11.563454722000648,0.00022937034822780047,ELVOC
C(O)CC(O)C(OO)C(ON(=O)(=O)),197.053551692,-7.614693693332492,1.930285618134375,SVOC
C(O)CC(O)C(OO)CC(=O)CC(=O),206.079038168,-10.377803816641933,0.0034830603812408666,LVOC
C(O)CC(O)C(OO)CC(OO),182.079038168,-9.624950731721029,0.017419681899309904,LVOC
C(O)CC(ON(=O)(=O))C(=O),149.032422324,-3.0148899562057587,58092.73258445169,IVOC
C(O)CC(ON(=O)(=O))C(=O)CC(=O)CC(=O)(OO),265.04338093200005,-6.9608964350470215,11.69907510504529,SVOC
C(O)CC(ON(=O)(=O))C(=O)CC(=O)CC(ON(=O)(=O)),280.054279964,-6.949141028555995,12.700832452450477,SVOC
C(O)CC(ON(=O)(=O))C(=O)CC(O)CCC(ON(=O)(=O)),296.085580092,-9.482713279318558,0.039303839613009345,LVOC
C(O)CC(ON(=O)(=O))C(=O)CC(ON(=O)(=O)),238.04371528,-5.15398175849335,673.6060244883207,IVOC
C(O)CC(ON(=O)(=O))C(O)CC(ON(=O)(=O)),240.059365344,-6.532846343462939,28.392478879299972,SVOC
C(O)CC(ON(=O)(=O))C(ON(=O)(=O))C(=O),224.028065216,-4.535224694685788,2635.170589193333,IVOC
C(O)CC(ON(=O)(=O))C(ON(=O)(=O))C(=O)CCC(=O),280.054279964,-6.700376714619284,22.521457911402177,SVOC
C(O)CC(ON(=O)(=O))C(ON(=O)(=O))C(OO),242.0386299,-6.123334762266057,73.49891446466796,SVOC
C(O)CC(ON(=O)(=O))C(ON(=O)(=O))CCC(OO),270.06993002800004,-7.212548003871137,6.67819704833144,SVOC
C(O)CC(ON(=O)(=O))C(OO)C(=O)CC(=O),237.048466312,-7.637550584912573,2.2030155678431487,SVOC
C(O)CC(ON(=O)(=O))C(OO)CC(=O),209.053551692,-7.543630415085505,2.4118935522556986,SVOC
C(O)CC(ON(=O)(=O))C(OO)CC(=O)(OON(=O)(=O)),286.02845914,-7.0133903213865,11.187934790517465,SVOC
C(O)CC(ON(=O)(=O))C(OO)CCC(=O)(OON(=O)(=O)),300.044109204,-7.376782913731915,5.08315311993118,SVOC
C(O)CC(ON(=O)(=O))C(OO)CCCC(=O)(OON(=O)(=O)),314.059759268,-8.135118235377917,0.9281647257422261,SVOC
C(O)CC(ON(=O)(=O))C(OO)CCCC(ON(=O)(=O)),284.085580092,-8.322190473346131,0.5457449401090773,SVOC
C(O)CC(OO)C(=O)CC(=O)(OON(=O)(=O)),239.027730868,-6.318704856453157,46.28864132603916,SVOC
C(O)CC(OO)C(ON(=O)(=O)),167.042987008,-4.7584435013613104,1175.2107277472528,IVOC
C(O)CC(OO)C(ON(=O)(=O))C(OO),213.048466312,-8.037100309799253,0.7890583202346287,SVOC
C(O)CC(OO)C(ON(=O)(=O))CC(=O),209.053551692,-7.11409780515802,6.484712799539324,SVOC
C(O)CC(OO)C(ON(=O)(=O))CC(=O)(OON(=O)(=O)),286.02845914,-6.745343940305253,20.73940571024313,SVOC
C(O)CC(OO)C(ON(=O)(=O))CCC(OO),241.07976644,-8.89186635624157,0.12474564907092837,LVOC
C(O)CCC(=O),88.052429496,-1.8381231231717137,515643.1126998833,IVOC
C(O)CCC(=O)(O),104.047344116,-4.045078575983226,3783.410147029498,IVOC
C(O)CCC(=O)C(=O)C(=O)CC(O),188.068473484,-7.081048136128836,6.295045371259817,SVOC
C(O)CCC(=O)C(=O)CC(=O)CC(=O)(OON(=O)(=O)),277.04338093200005,-6.346627314181409,50.309669649829104,SVOC
C(O)CCC(=O)C(=O)CC(OO),176.068473484,-6.385873803079289,29.210486963255274,SVOC
C(O)CCC(=O)C(O)CC(ON(=O)(=O)),207.074287136,-7.445147892438297,2.997155554820423,SVOC
C(O)CCC(=O)C(ON(=O)(=O)),163.048072388,-3.439549133569091,23905.48374978605,IVOC
C(O)CCC(=O)C(ON(=O)(=O))C(ON(=O)(=O)),238.04371528,-4.684205163855227,1986.929955322588,IVOC
C(O)CCC(=O)C(ON(=O)(=O))C(ON(=O)(=O))CC(O),282.069930028,-7.425335469366072,4.273191173763178,SVOC
C(O)CCC(=O)C(ON(=O)(=O))C(OO),209.053551692,-6.771789124343879,14.262623804141201,SVOC
C(O)CCC(=O)C(ON(=O)(=O))CC(=O)CCC(=O)(O),277.07976644,-9.984495522045014,0.011583513045018411,LVOC
C(O)CCC(=O)C(ON(=O)(=O))CC(O),207.074287136,-6.512312901435451,25.676999626058368,SVOC
C(O)CCC(=O)C(OO)=C,146.0579088,-5.595697254135019,149.47164887739015,SVOC
C(O)CCC(=O)C(OO)C(=O)(O),178.04773804,-8.387448355876412,0.2943195467718237,LVOC
C(O)CCC(=O)C(OO)C(ON(=O)(=O)),209.053551692,-6.167760262748253,57.30972029525331,SVOC
C(O)CCC(=O)C(OO)CC(=O)(OO),208.058302724,-7.400613659587122,3.336586536155881,SVOC
C(O)CCC(=O)C(OO)CC(=O)(OON(=O)(=O)),253.043380932,-6.6169472405491705,24.659186332916413,SVOC
C(O)CCC(=O)C(OO)CC(OO),194.079038168,-8.937615918653725,0.09038444878977746,LVOC
C(O)CCC(=O)CC(=O)C(=O)C(ON(=O)(=O))C(OO),279.05903099600005,-9.79478427252259,0.018056884104074654,LVOC
C(O)CCC(=O)CC(=O)C(=O)C(OO),204.063388104,-7.785929794759735,1.347616437236678,SVOC
C(O)CCC(=O)CC(=O)C(=O)CC(=O)(OON(=O)(=O)),277.04338093200005,-5.402645332415553,442.2149771408866,IVOC
C(O)CCC(=O)CC(=O)C(=O)CC(=O)C(O),230.079038168,-9.630613956629963,0.021726716513088006,LVOC
C(O)CCC(=O)CC(=O)C(=O)CC(O),202.084123548,-7.3442265079731746,3.6900877044363565,SVOC
C(O)CCC(=O)CC(=O)C(=O)CC(ON(=O)(=O)),247.069201756,-5.884547580320405,130.01756644213017,SVOC
C(O)CCC(=O)CC(=O)C(O)C(=O)C(O),218.079038168,-8.068417890549929,0.751496623721063,SVOC
C(O)CCC(=O)CC(=O)C(O)CC(=O)(OO),234.073952788,-10.926408247536925,0.001118602647325608,LVOC
C(O)CCC(=O)CC(=O)C(O)CCC(OO),234.110338296,-11.112138316898184,0.000729479810965013,LVOC
C(O)CCC(=O)CC(=O)C(ON(=O)(=O))C(=O)(OO),265.04338093200005,-7.3492622352382915,4.783940052218683,SVOC
C(O)CCC(=O)CC(=O)C(ON(=O)(=O))C(ON(=O)(=O)),280.054279964,-6.802635246540419,17.796638096205097,SVOC
C(O)CCC(=O)CC(=O)C(OO)C(=O),204.063388104,-8.64033099244886,0.1884365315687416,LVOC
C(O)CCC(=O)CC(=O)CC(=O)C(ON(=O)(=O)),247.069201756,-7.48681910736018,3.24885632598714,SVOC
C(O)CCC(=O)CC(=O)CC(=O)CC(=O)(O),230.079038168,-9.317308620634805,0.044699167407130834,LVOC
C(O)CCC(=O)CC(=O)CC(ON(=O)(=O))C(=O)C(ON(=O)(=O)),322.064844648,-8.066765651479061,1.1140602308306196,SVOC
C(O)CCC(=O)CC(=O)CC(ON(=O)(=O))C(O)C(ON(=O)(=O)),324.080494712,-10.338136075467514,0.006001334291947044,LVOC
C(O)CCC(=O)CC(=O)CC(ON(=O)(=O))C(OO),265.07976644,-9.67502561467396,0.022598622413139164,LVOC
C(O)CCC(=O)CC(=O)CC(ON(=O)(=O))CC(=O)(OON(=O)(=O)),338.05975926799994,-7.670032908981824,2.9153558337573378,SVOC
C(O)CCC(=O)CC(=O)CC(ON(=O)(=O))CC(ON(=O)(=O)),308.085580092,-7.95666218071792,1.3732202283902093,SVOC
C(O)CCC(=O)CC(=O)CCC(=O)(OO),218.079038168,-7.605293793886228,2.182986904434803,SVOC
C(O)CCC(=O)CC(=O)CCC(ON(=O)(=O)),233.0899372,-6.380076247141355,39.19027211413092,SVOC
C(O)CCC(=O)CC(O)C(ON(=O)(=O))C(ON(=O)(=O)),282.069930028,-8.957600398665717,0.12545483205669808,LVOC
C(O)CCC(=O)CC(ON(=O)(=O)),177.063722452,-4.2231935239843805,4272.352397571622,IVOC
C(O)CCC(=O)CC(ON(=O)(=O))C(=O)(O),221.053551692,-8.1984769062844,0.564613934405659,SVOC
C(O)CCC(=O)CC(ON(=O)(=O))C(=O)CC(=O)(OON(=O)(=O)),324.044109204,-7.079631992652745,10.881860130625938,SVOC
C(O)CCC(=O)CC(ON(=O)(=O))C(=O)CCC(=O),261.08485182000004,-8.245005838072068,0.5991103714511218,SVOC
C(O)CCC(=O)CC(ON(=O)(=O))C(OO),223.069201756,-7.642859401514144,2.0479116326869935,SVOC
C(O)CCC(=O)CC(OO)C(=O)CC(=O)(O),234.073952788,-11.891058666238049,0.00012134598857536082,ELVOC
C(O)CCC(=O)CC(OO)C(=O)CCC(O),234.110338296,-11.307582126230216,0.00046512476923260364,LVOC
C(O)CCC(=O)CC(OO)C(=O)CCC(ON(=O)(=O)),279.095416504,-10.304333546880192,0.0055866332089360765,LVOC
C(O)CCC(=O)CC(OO)CC(ON(=O)(=O)),237.08485182,-8.578969134123719,0.25215389055594495,LVOC
C(O)CCC(=O)CCC(=O)C(ON(=O)(=O))C(=O),247.069201756,-6.577891241048389,26.342583922044422,SVOC
C(O)CCC(=O)CCC(=O)C(ON(=O)(=O))CC(ON(=O)(=O)),308.085580092,-8.11396811405204,0.9559479779312825,SVOC
C(O)CCC(=O)CCC(=O)C(OO)C(=O),218.079038168,-9.298324774716704,0.04426089072318565,LVOC
C(O)CCC(=O)CCC(=O)C(OO)C(OO),236.089602852,-10.543194937947598,0.0027265466013096876,LVOC
C(O)CCC(=O)CCC(=O)C(OO)CC(=O)(OON(=O)(=O)),309.06959568,-9.371605005197328,0.05298857984364477,LVOC
C(O)CCC(=O)CCC(=O)CC(=O)C(=O)(OON(=O)(=O)),291.059030996,-7.377115781006569,4.92715584781473,SVOC
C(O)CCC(=O)CCC(=O)CC(=O)C(O),216.099773612,-9.224090074352722,0.05203496164929315,LVOC
C(O)CCC(=O)CCC(=O)CC(ON(=O)(=O)),233.0899372,-6.882527659279625,12.323295621796488,SVOC
C(O)CCC(=O)CCC(=O)CC(ON(=O)(=O))C(=O),261.08485182000004,-8.530933920860685,0.3101549773714648,SVOC
C(O)CCC(=O)CCC(=O)CC(ON(=O)(=O))C(=O)(OON(=O)(=O)),338.05975926799994,-7.597550762607071,3.444876972762574,SVOC
C(O)CCC(=O)CCC(=O)CCC(=O),200.104858992,-6.579791989786377,21.24206071725243,SVOC
C(O)CCC(=O)CCC(ON(=O)(=O)),191.079372516,-4.439555138009142,2801.493825918401,IVOC
C(O)CCC(O)C(=O)C(OO),164.068473484,-9.249275415027604,0.03728041374618676,LVOC
C(O)CCC(ON(=O)(=O))C(=O),163.048072388,-3.418711009029668,25080.469436341387,IVOC
C(O)CCC(ON(=O)(=O))C(=O)(OO),195.037901628,-3.620456447131368,18853.568792628706,IVOC
C(O)CCC(ON(=O)(=O))C(=O)CC(=O),205.058637072,-5.130879905360518,611.9686327572421,IVOC
C(O)CCC(ON(=O)(=O))C(OO),181.058637072,-5.450989352577175,258.559735933639,SVOC
C(O)CCC(ON(=O)(=O))CC(=O)(OO),209.053551692,-7.299589969529136,4.230567045370031,SVOC
C(O)CCC(ON(=O)(=O))CC(=O)CC(=O),219.074287136,-6.454544451953341,31.02972712936441,SVOC
C(O)CCC(ON(=O)(=O))CC(=O)CC(=O)(OON(=O)(=O)),296.049194584,-6.799078675020669,18.967767174887715,SVOC
C(O)CCC(ON(=O)(=O))CC(ON(=O)(=O)),224.064450724,-4.357489851555839,3968.387820599058,IVOC
C(O)CCC(ON(=O)(=O))CC(OO),195.074287136,-5.7614419822422045,136.29786328928256,SVOC
C(O)CCC(ON(=O)(=O))CC(OO)C(OO),241.07976644,-9.089629982097645,0.07911553717945057,LVOC
C(O)CCC(ON(=O)(=O))CCC(=O)(O),207.074287136,-7.103514898035004,6.581763579890136,SVOC
