SMILES,molar_mass,log_p_sat
C1(=O)C(O)(O)C(N(=O)(=O))(OO)OC(=O)C(=O)C1(O),266.98625998000006,-8.662900265668526
C1(=O)C(O)(O)C(OO)OC(=O)C(=O)C1,206.00626715200002,-10.18363945182302
C1(=O)C(O)(O)C(OO)OC(=O)C(ON(=O)(=O))C1(O)C,283.01756010800005,-7.729266862974956
C1(=O)C(O)(O)C(OO)OC(=O)C(ON(=O)(=O))C1(O)C(ON(=O)(=O)),343.997552936,-8.424215841719237
C1(=O)C(O)(O)C(OO)OC(=O)C(ON(=O)(=O))C1(ON(=O)(=O))C(O),343.997552936,-9.026984944090138
C1(=O)C(O)(O)C(OO)OC(=O)C(OO)C1(O),240.01174645600003,-10.446731859916648
C1(=O)C(O)(O)C(OO)OC(=O)C=C1C,204.02700259600002,-7.641516587563145
C1(=O)C(O)(OO)C(=O)C(=O)OOC1(C)C(=O)(O),249.99609639200003,-7.096731780929731
C1(=O)C(O)(OO)C(=O)C(=O)OOC1(OO)C,237.99609639200003,-5.544047419109362
C1(=O)C(O)(OO)C(=O)C(=O)OOC1C(=O)C,234.00118177200002,-6.0982074326584685
C1(=O)C(O)(OO)C(=O)OC(=O)C(ON(=O)(=O))C1(O)C,281.00191004400006,-6.377206439785259
C1(=O)C(O)(OO)C(=O)OC(=O)C(OO)C1(O)C,252.01174645600003,-9.062492835590044
C1(=O)C(O)(OO)C(ON(=O)(=O))(C)C(=O)OOC1C(=O)(OON(=O)(=O)),357.97681749199995,-7.173559708886707
C1(=O)C(O)(OO)C(ON(=O)(=O))C(=O)OOC1(C)C(=O)(O),296.99682466400003,-7.911728446731302
C1(=O)C(O)(OO)C(ON(=O)(=O))C(=O)OOC1C(=O)(OO),298.97608922,-7.141642024376177
C1(=O)C(O)(OO)C(OO)C(=O)OC(=O)C1(O)C,252.01174645600003,-9.163486375097598
C1(=O)C(O)(OO)C=CC(=O)C1,158.021523292,-1.8403726593413263
C1(=O)C(=O)C(N(=O)(=O))C(OO)OOC1C(=O)(O),250.99134536000003,-8.313503842796294
C1(=O)C(=O)C(O)C2OOC1(OO)C2(O)(OO),237.99609639200003,-9.118993967618524
C1(=O)C(=O)CC(=O)OC(OO)C1(O)C(=O)(O),234.00118177200002,-6.925495120180879
C1(=O)C(=O)CC(OO)(C(=O)(O))OOC1(=O),219.98553170800002,-6.461369625621717
C1(=O)C(O)C(=O)C(=O)C(OO)C1,174.01643791200001,-7.019941365572125
C1(=O)C(O)C(=O)C(=O)OOC1(N(=O)(=O))C(=O)(O),248.97569529600003,-5.147396204945751
C1(=O)C(O)C(=O)C(=O)OOC1(ON(=O)(=O))C(=O)(O),264.97060991600006,-5.147487586148268
C1(=O)C(O)C(=O)C(=O)OOC1(OO)C,206.00626715200002,-3.802313986365852
C1(=O)C(O)C(=O)C(=O)OOC1(OO)C(=O)(OON(=O)(=O)),296.960439156,-3.6373746933747055
C1(=O)C(O)C(=O)C(=O)OOC1(OO)C(ON(=O)(=O)),266.98625998000006,-4.960827427613822
C1(=O)C(O)C(=O)C(=O)OOC1C(=O)(OO),219.98553170800002,-5.241658326076548
C1(=O)C(O)C(=O)C(=O)OOC1C(=O)C,202.01135253200002,-4.37605026658783
C1(=O)C(O)C(=O)C(O)(O)C(=O)OC1(OO)C,236.01683183600002,-7.331447127313376
C1(=O)C(O)C(=O)C(O)(O)C(=O)OC1(OO)C(ON(=O)(=O)),296.99682466400003,-8.733011782174676
C1(=O)C(O)C(=O)C(ON(=O)(=O))C(=O)C1(O),219.00151612000002,-3.489939864646368
C1(=O)C(O)C(=O)C(ON(=O)(=O))OOC1(C)C(=O)(O),265.006995424,-3.808551771847765
C1(=O)C(O)C(=O)C(ON(=O)(=O))OOC1C(=O)(O),250.99134536000003,-4.4807944917162885
C1(=O)C(O)C(=O)CC(=O)C1,142.026608672,-4.155848141301181
C1(=O)C(O)C(N(=O)(=O))(ON(=O)(=O))C(=O)OOC1C(=O)(OO),311.97133818799995,-5.123858120806356
C1(=O)C(O)C(N(=O)(=O))(OO)C(=O)OOC1(C)C(=O)(OON(=O)(=O)),341.9819028719999,-2.347656944937285
C1(=O)C(O)C(N(=O)(=O))(OO)C(=O)OOC1C(=O)(O),266.98625998000006,-9.3162229688578
C1(=O)C(O)C(N(=O)(=O))(OO)OOC(=O)C1(ON(=O)(=O))C,297.992073632,-4.807092296805032
C1(=O)C(O)C(ON(=O)(=O))C(=O)OOC1(O)C(=O)(OON(=O)(=O)),327.966252808,-3.986514427747284
C1(=O)C(O)C(ON(=O)(=O))C(=O)OOC1(O)C(=O)C,265.0069954240001,-8.235269684847104
C1(=O)C(O)C(ON(=O)(=O))C(N(=O)(=O))(C2(O)(OO))OOC12C,312.00772369599997,-6.451609334884716
C1(=O)C(O)C(ON(=O)(=O))C(ON(=O)(=O))(C)OOC1C(=O)(O),312.00772369599997,-6.719085727624833
C1(=O)C(O)C(ON(=O)(=O))C(ON(=O)(=O))OOC1(C)C(=O)(O),312.00772369599997,-8.138715532709192
C1(=O)C(O)C(ON(=O)(=O))C(ON(=O)(=O))OOC1C(=O)(O),297.992073632,-5.888848746534706
C1(=O)C(O)C(ON(=O)(=O))C(OO)C(ON(=O)(=O))C1(O)C,298.02845914,-3.2872681840795974
C1(=O)C(O)C(ON(=O)(=O))C(OO)C=C1C,219.03790162800001,-5.95159252183147
C1(=O)C(O)C(ON(=O)(=O))C2OOC1(N(=O)(=O))C2(O)(OO),297.992073632,-6.286483075787689
C1(=O)C(O)C(OO)C(=O)OOC1(O)C(=O)(O),237.99609639200003,-5.990290809805085
C1(=O)C(O)C(OO)C(C2(O)(ON(=O)(=O)))OOC12C,267.0226454880001,-6.018992069246552
C1(=O)C(O)C(OO)C(N(=O)(=O))(C2(O)(OO))OOC12,269.00191004400006,-10.389388670109067
C1(=O)C(O)C(OO)C(ON(=O)(=O))(C)C(ON(=O)(=O))C1,282.03354452,-5.331256290068582
C1(=O)C(O)C(OO)C(ON(=O)(=O))(C)OOC1C(=O)(O),283.017560108,-8.645070872601222
C1(=O)C(O)C(OO)C(OO)OOC1(C)C(=O)(O),254.02739652000002,-10.763077236508607
C1(=O)C(O)C(OO)C(OO)OOC1C(=O)(O),240.01174645600003,-11.094008891232749
C1(=O)C(O)OOC1(C)C(ON(=O)(=O))C(=O)(OO),253.00699542400002,-4.590449860018458
C1(=O)C(O)OOC1(O)C(=O)C(=O),175.99570246800002,-4.046286234800304
C1(=O)C(O)OOC1(O)C(ON(=O)(=O))C(=O)(O),238.99134536000003,-6.917364663064113
C1(=O)C(O)OOC1(OO)C(=O)C(=O)(O),207.98553170800002,-7.525009537199271
C1(=O)C(O)OOC1(OO)C(ON(=O)(=O)),210.99643074000002,-4.954084703338201
C1(=O)C(O)OOC1(OO)C(ON(=O)(=O))C(=O)(OON(=O)(=O)),315.966252808,-4.272297890242941
C1(=O)C(O)OOC1C(=O)C(=O)C(=O)(OO),219.98553170800002,-6.823910101735828
C1(=O)C(O)OOC1C(OO)(C)C(=O),192.02700259600002,-7.158012576528324
C1(=O)C(ON(=O)(=O))(C(=O)(O))OOC1(C(OO))C(=O)(OON(=O)(=O)),343.96116742799995,-6.98963102401387
C1(=O)C(ON(=O)(=O))(C(=O)(O))OOC1(C)C(=O),234.99643074000002,-3.9336348594304025
C1(=O)C(ON(=O)(=O))(C(=O)(O))OOC1C(O)C(=O),250.99134536000003,-7.512627034481687
C1(=O)C(ON(=O)(=O))(C(=O)(O))OOC1C(OO)(C)C(=O),281.00191004400006,-8.500390157201387
C1(=O)C(ON(=O)(=O))(C(=O)(OO))OOC1(C)C(=O),250.99134536000003,-1.6447017647888311
C1(=O)C(ON(=O)(=O))(C(=O)(OO))OOC1(O)C(ON(=O)(=O))(C)C(=O),341.981902872,-7.36112140239103
C1(=O)C(ON(=O)(=O))(C(=O)(OO))OOC1C(O)C(=O),266.98625998000006,-7.31512433301602
C1(=O)C(ON(=O)(=O))(C(=O)(OO))OOC1C(O)C(=O)(OON(=O)(=O)),343.96116742799995,-5.110642317460917
C1(=O)C(ON(=O)(=O))(C(=O)(OO))OOC1C(ON(=O)(=O))C(=O)(OO),343.9611674279999,-8.089113849916997
C1(=O)C(ON(=O)(=O))(C(=O)(OO))OOC1C(OO)(C)C(=O),296.99682466400003,-6.8104179607532505
C1(=O)C(ON(=O)(=O))(C(=O)(OON(=O)(=O)))OOC1(O)C(O)(C)C(=O),341.981902872,-4.905276973265337
C1(=O)C(ON(=O)(=O))(C(=O))OOC1(C(=O)(O))C(=O)C(=O),276.97060991600006,-4.89653707057478
C1(=O)C(ON(=O)(=O))(C(O))OOC1C(=O)(OO),238.99134536000003,-7.012783554326615
C1(=O)C(ON(=O)(=O))(C(O))OOC1C(=O)C(=O),234.99643074000002,-4.013414103383953
C1(=O)C(ON(=O)(=O))(C(O))OOC1C(=O)C(=O)(O),250.99134536000003,-7.721700551873465
C1(=O)C(ON(=O)(=O))(C(O))OOC1C(ON(=O)(=O))C(=O)(OO),313.98698825199995,-5.506507643187026
C1(=O)C(ON(=O)(=O))(C(OO))OOC1(O)C(=O)(OON(=O)(=O)),315.966252808,-3.382594443521881
C1(=O)C(ON(=O)(=O))(C(OO))OOC1C(=O)C(=O),250.99134536000003,-4.08418380109704
C1(=O)C(ON(=O)(=O))(C(OO))OOC1C(O)C(=O)(OON(=O)(=O)),329.981902872,-5.523454435124317
C1(=O)C(ON(=O)(=O))(C)C(=O)C(=O)OOC1(N(=O)(=O))C(=O)(O),307.976423568,-4.417602493068368
C1(=O)C(ON(=O)(=O))(C)C(=O)C(=O)OOC1C(=O)(OO),278.98625998,-4.680628138008372
C1(=O)C(ON(=O)(=O))(C)C(=O)C(ON(=O)(=O))OOC1C(=O)(O),309.992073632,-5.736875756055612
C1(=O)C(ON(=O)(=O))(C)C(=O)C(OO)C(OO)C1(C)C,279.05903099600005,-5.349135713753183
C1(=O)C(ON(=O)(=O))(C)C(=O)CC(ON(=O)(=O))C1(C)C(OO),308.04919458399996,-6.149078741981891
C1(=O)C(ON(=O)(=O))(C)C(ON(=O)(=O))(OO)C(=O)OOC1C(=O)(O),341.9819028719999,-8.69080378175774
C1(=O)C(ON(=O)(=O))(C)C(ON(=O)(=O))C(OO)OOC1C(=O)(O),328.00263831599995,-7.532751420023985
C1(=O)C(ON(=O)(=O))(C)OOC1(O)C(O)(N(=O)(=O))C(=O),281.997159012,-5.348982911522392
C1(=O)C(ON(=O)(=O))(C)OOC1(O)C(OO),225.01208080400002,-4.079140002537967
C1(=O)C(ON(=O)(=O))(C)OOC1(O)C(OO)C(=O)(O),269.00191004400006,-8.17089516480031
C1(=O)C(ON(=O)(=O))(C)OOC1(O)C(OO)C(=O)(OON(=O)(=O)),329.981902872,-4.544788791152575
C1(=O)C(ON(=O)(=O))(C)OOC1(ON(=O)(=O))C(O)C(=O),281.997159012,-4.366579456814486
C1(=O)C(ON(=O)(=O))(C)OOC1(ON(=O)(=O))C(O)C(=O)(O),297.992073632,-5.629503253652521
C1(=O)C(ON(=O)(=O))(C)OOC1C(=O)(OO),222.99643074000002,-4.744328872508353
C1(=O)C(ON(=O)(=O))(C)OOC1C(=O)C(=O),219.00151612000002,-2.3521282346937675
C1(=O)C(ON(=O)(=O))(C)OOC1C(=O)C(=O)(OO),250.99134536000003,-4.79249097413719
C1(=O)C(ON(=O)(=O))(C)OOC1C(OO)C(=O)(O),253.00699542400002,-6.6419980730164605
C1(=O)C(ON(=O)(=O))(C)OOC1C(OO)C(=O)(OO),269.00191004400006,-5.573458583054318
C1(=O)C(ON(=O)(=O))(OO)C(=O)C(=O)OOC1C(=O)C,278.98625998000006,-4.814341564413971
C1(=O)C(ON(=O)(=O))(OO)C(C(=O)(OO))OOC(=O)C1(=O),296.960439156,-5.588034243690293
C1(=O)C(ON(=O)(=O))(OO)C(ON(=O)(=O))(C)C(=O)OOC1C(=O)(OO),357.9768174919999,-5.4903484812819885
C1(=O)C(ON(=O)(=O))C(=O)C(=O)OOC1(C)C(=O)(O),262.99134536,-4.815760501729298
C1(=O)C(ON(=O)(=O))C(=O)C(=O)OOC1(C)C(=O)(OO),278.98625998,-5.2074892145665785
C1(=O)C(ON(=O)(=O))C(=O)C(=O)OOC1(N(=O)(=O))C(=O)C,291.981508948,-4.17177936374604
C1(=O)C(ON(=O)(=O))C(=O)C(=O)OOC1(O)C(=O)(N(=O)(=O)),293.960773504,-3.453259902030129
C1(=O)C(ON(=O)(=O))C(=O)C(=O)OOC1(O)C(=O)(O),264.97060991600006,-6.248368864407048
C1(=O)C(ON(=O)(=O))C(=O)C(=O)OOC1(O)C(=O)C(OO),294.98117460000003,-7.46168448049253
C1(=O)C(ON(=O)(=O))C(=O)C(=O)OOC1C(=O)C,246.99643074000002,-3.9970321415292887
C1(=O)C(ON(=O)(=O))C(=O)C(O)(C)C(ON(=O)(=O))C1(C)C,292.054279964,-5.526604273476807
C1(=O)C(ON(=O)(=O))C(=O)C(ON(=O)(=O))(C)C(OO)C1(C)C,308.049194584,-5.895961402932462
C1(=O)C(ON(=O)(=O))C(=O)C(OO)OOC1(C)C(=O)(O),281.001910044,-8.082051132017423
C1(=O)C(ON(=O)(=O))C(=O)C1(C)C(OO),205.02225156400002,-3.7723205572685496
C1(=O)C(ON(=O)(=O))C(=O)C1(OO)C,191.00660150000002,-2.436044535004187
C1(=O)C(ON(=O)(=O))C(=O)OC(OO)C(=O)C1(=O),248.97569529600003,-5.220211808600588
C1(=O)C(ON(=O)(=O))C(=O)OOC(=O)C1(ON(=O)(=O))C(OO),311.97133818799995,-3.8833274420649433
C1(=O)C(ON(=O)(=O))C(C(=O)(O))(C(=O)(OO))OOC(=O)C1,294.98117460000003,-7.29108667841942
C1(=O)C(ON(=O)(=O))C(C(=O)(OO))(C)OOC(=O)C1(=O),278.98625998000006,-5.74615720028156
C1(=O)C(ON(=O)(=O))C(O)(C)C(=O)OOC1(N(=O)(=O))C(=O)(OO),325.98698825199995,-6.13741517664967
C1(=O)C(ON(=O)(=O))C(O)(C)C(=O)OOC1(O)C(=O)(O),281.001910044,-7.077431525542855
C1(=O)C(ON(=O)(=O))C(O)(C)C(=O)OOC1(O)C(=O)(OO),296.996824664,-7.647173761501462
C1(=O)C(ON(=O)(=O))C(O)C(=O)OOC1(C)C(=O)(OO),281.001910044,-6.620626859068908
C1(=O)C(ON(=O)(=O))C(O)C(=O)OOC1(O)C(=O),250.99134536000003,-5.64064519481448
C1(=O)C(ON(=O)(=O))C(O)C(=O)OOC1(O)C(=O)(O),266.98625998000006,-7.708010744952818
C1(=O)C(ON(=O)(=O))C(O)C(=O)OOC1(OO)C(=O)C,281.00191004400006,-5.633690299126056
C1(=O)C(ON(=O)(=O))C(O)C(=O)OOC1(OO)C(=O)C(=O),294.98117460000003,-5.9126270003406205
C1(=O)C(ON(=O)(=O))C(O)C(=O)OOC1C(=O)(OON(=O)(=O)),311.971338188,-3.2723491307932178
C1(=O)C(ON(=O)(=O))C(O)C(ON(=O)(=O))OOC1C(=O)(O),297.992073632,-7.2956354570503
C1(=O)C(ON(=O)(=O))C(O)C(OO)C(ON(=O)(=O))C1(O)C,298.02845914,-5.990622065003443
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)C(OO)C1(OO)C,312.00772369599997,-5.971599762060695
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)OOC1(C)C(=O)(O),309.992073632,-5.28541208616796
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)OOC1(O)C(=O)(O),311.97133818799995,-6.464920743000154
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)OOC1(OO)C(=O)(O),327.9662528079999,-6.318320960286859
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(C)(C(=O)(OO))OOC1(=O),325.98698825199995,-5.841213092970508
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(O)(C(=O)(OO))OOC1(=O),327.9662528079999,-5.191552453036827
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(OO)(C)OOC1C(=O)(O),328.00263831599995,-7.918965468016353
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C(OO)OC(=O)C1(O)(O),313.98698825199995,-9.034987482713433
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))C2OOC1(O)C2(O)(OO),313.98698825199995,-7.323979375855874
C1(=O)C(ON(=O)(=O))C(ON(=O)(=O))OOC(=O)C1(OO)C(=O)(OO),343.9611674279999,-6.029301365905952
C1(=O)C(ON(=O)(=O))C(OO)(C)OOC1(ON(=O)(=O))C(=O)C,312.00772369599997,-4.358280492227182
C1(=O)C(ON(=O)(=O))C(OO)C(=O)OOC1(C(ON(=O)(=O)))C(=O)(OO),357.9768174919999,-7.5418619738151715
C1(=O)C(ON(=O)(=O))C(OO)C(=O)OOC1(N(=O)(=O))C(=O)(O),311.97133818799995,-6.305465475741235
C1(=O)C(ON(=O)(=O))C(OO)C(=O)OOC1(ON(=O)(=O))C,297.992073632,-4.1186135855102455
C1(=O)C(ON(=O)(=O))C(OO)C(=O)OOC1C(=O)(OON(=O)(=O)),327.966252808,-4.004624980968576
C1(=O)C(ON(=O)(=O))C(OO)C(=O)OOC1C(=O)C,265.0069954240001,-5.671821870290988
C1(=O)C(ON(=O)(=O))C(OO)C(C(=O)(OO))OOC1(=O),282.98117460000003,-6.829324302959299
C1(=O)C(ON(=O)(=O))C(OO)C(C)(C(=O)(OON(=O)(=O)))OOC1(=O),341.9819028719999,-6.022198444476188
C1(=O)C(ON(=O)(=O))C(OO)C(O)C(OO)C1(=O),253.00699542400002,-8.58599370406799
C1(=O)C(ON(=O)(=O))C(OO)C(OO)(C)OC(=O)C1(O)(O),299.01247472800003,-10.393013384806297
C1(=O)C(ON(=O)(=O))C(OO)C(OO)(C)OOC1(=O),269.00191004400006,-6.273965819257144
C1(=O)C(ON(=O)(=O))C(OO)C1(C)C(=O),205.02225156400002,-4.00312013263768
C1(=O)C(ON(=O)(=O))C(OO)C1(C)C(OO),223.03281624800002,-5.710976807921189
C1(=O)C(ON(=O)(=O))C(OO)OOC1(C)C,223.03281624800002,-3.616354910832911
C1(=O)C(ON(=O)(=O))CC(=O)C(OO)C1C(ON(=O)(=O))(C)C,308.049194584,-6.368966997850407
C1(=O)C(ON(=O)(=O))OOC(=O)C(ON(=O)(=O))(OO)C1(OO)C,329.981902872,-6.985796965057626
C1(=O)C(ON(=O)(=O))OOC(=O)C(ON(=O)(=O))C1(OO)C,297.992073632,-3.923459870645612
C1(=O)C(ON(=O)(=O))OOC(=O)C(OO)C1(O)C,253.00699542400002,-4.308990711134937
C1(=O)C(ON(=O)(=O))OOC(=O)C(OO)C1(O)C(=O)(OO),298.97608922,-5.9313946973277565
C1(=O)C(ON(=O)(=O))OOC(=O)C(OO)C1C(=O)(OON(=O)(=O)),327.966252808,-2.626904012921273
C1(=O)C(ON(=O)(=O))OOC(=O)C=C1C(O),219.00151612000002,-5.128312173154594
C1(=O)C(ON(=O)(=O))OOC(C(=O)(O))C(ON(=O)(=O))C1(O)C(=O),325.98698825199995,-6.541040380198068
C1(=O)C(ON(=O)(=O))OOC(C(=O)(O))C(OO)C1(O),269.00191004400006,-9.132531011853512
C1(=O)C(ON(=O)(=O))OOC(C(=O)(O))C=C1C(=O),246.99643074000002,-8.192281307589212
C1(=O)C(ON(=O)(=O))OOC1(C(=O)(O))C(ON(=O)(=O))C(=O),295.976423568,-5.376284473911368
C1(=O)C(ON(=O)(=O))OOC1(C(=O)(O))C(OO),238.99134536000003,-6.45235789770054
C1(=O)C(ON(=O)(=O))OOC1(C(=O)(OO))C(=O)C(=O)(O),280.96552453600003,-6.042313466455186
C1(=O)C(ON(=O)(=O))OOC1(C(=O)(OON(=O)(=O)))C(OO)C(=O),327.966252808,-4.3896452479713615
C1(=O)C(ON(=O)(=O))OOC1(C(=O))C(=O)C(=O),232.98078067600002,-2.8989406450918844
C1(=O)C(ON(=O)(=O))OOC1(C(=O))C(OO)C(=O)(O),266.98625998000006,-7.37030036866075
C1(=O)C(ON(=O)(=O))OOC1(C(=O))C(OO)C(=O)(OO),282.98117460000003,-6.88257796070388
C1(=O)C(ON(=O)(=O))OOC1(C(=O))C(OO)C(=O)(OON(=O)(=O)),327.966252808,-4.446269392577352
C1(=O)C(ON(=O)(=O))OOC1(C(O))C(ON(=O)(=O))C(=O)(OO),313.98698825199995,-7.020975042824768
C1(=O)C(ON(=O)(=O))OOC1(C(ON(=O)(=O)))C(=O)C(=O)(OO),311.97133818799995,-4.318107417811954
C1(=O)C(ON(=O)(=O))OOC1(C)C(=O)(O),207.00151612000002,-3.3960373658916008
C1(=O)C(ON(=O)(=O))OOC1(C)C(=O)(OO),222.99643074000002,-4.685889139209314
C1(=O)C(ON(=O)(=O))OOC1(C)C(O)C(=O)(OON(=O)(=O)),297.992073632,-3.039673162374623
C1(=O)C(ON(=O)(=O))OOC1(O)C(=O)C(=O)(OO),252.97060991600003,0.5610565201436495
C1(=O)C(ON(=O)(=O))OOC1(O)C(=O)C(=O)C(O),250.99134536000003,-4.943544124958224
C1(=O)C(ON(=O)(=O))OOC1(O)C(=O)C(=O)C(OO),266.98625998000006,-6.011723764968061
C1(=O)C(ON(=O)(=O))OOC1(O)C(O)C(=O),222.99643074000002,-5.658006602376501
C1(=O)C(ON(=O)(=O))OOC1(O)C(O)C(=O)(OO),254.98625998000003,-7.025860724966688
C1(=O)C(ON(=O)(=O))OOC1(O)C(O)C(=O)C,237.01208080400002,-5.774295731330022
C1(=O)C(ON(=O)(=O))OOC1(O)C(ON(=O)(=O))(C(=O))C(=O),295.976423568,-3.0733825462980024
C1(=O)C(ON(=O)(=O))OOC1(O)C(ON(=O)(=O))C(=O)C(=O),295.976423568,-4.111091984223806
C1(=O)C(ON(=O)(=O))OOC1(O)C(ON(=O)(=O))C(=O)C(=O)(OO),327.9662528079999,-5.326857144244021
C1(=O)C(ON(=O)(=O))OOC1(O)C(OO)C(=O)C,253.00699542400002,-5.166591478770333
C1(=O)C(ON(=O)(=O))OOC1(ON(=O)(=O)),209.97602964400002,-1.005630048779219
C1(=O)C(ON(=O)(=O))OOC1(ON(=O)(=O))C(=O)C(O),267.981508948,-3.034183563882055
C1(=O)C(ON(=O)(=O))OOC1(ON(=O)(=O))C(OO)(C)C(=O),297.99207363200003,-4.208074658242028
C1(=O)C(ON(=O)(=O))OOC1(OO)C(=O),208.98078067600002,-2.3954499674287386
C1(=O)C(ON(=O)(=O))OOC1(OO)C(=O)C(=O)C(ON(=O)(=O)),311.971338188,-4.2311812675974885
C1(=O)C(ON(=O)(=O))OOC1(OO)C(=O)C(O),238.99134536000003,-4.4834900869513765
C1(=O)C(ON(=O)(=O))OOC1(OO)C(O)C(=O),238.99134536000003,-4.955822061952244
C1(=O)C(ON(=O)(=O))OOC1(OO)C(ON(=O)(=O))(C)C(=O)(O),313.986988252,-6.014194340883511
C1(=O)C(ON(=O)(=O))OOC1(OO)C(ON(=O)(=O))(C)C(=O)(OO),329.981902872,-4.282769603656147
C1(=O)C(ON(=O)(=O))OOC1(OO)C(ON(=O)(=O))C(=O)C(=O)(O),327.966252808,-5.9155245901825735
C1(=O)C(ON(=O)(=O))OOC1(OO)C(OO)C(=O),254.98625998000003,-5.357496853998742
C1(=O)C(ON(=O)(=O))OOC1(OO)C(OO)C(=O)(O),270.98117460000003,-7.60307870414258
C1(=O)C(ON(=O)(=O))OOC1(OO)CC(=O)(OO),254.98625998000003,-6.499567113109897
C1(=O)C(ON(=O)(=O))OOC1C(=O)C(=O),204.98586605600002,-1.369643326628042
C1(=O)C(ON(=O)(=O))OOC1C(=O)C(=O)C,219.00151612000002,-1.7658371806092843
C1(=O)C(ON(=O)(=O))OOC1C(=O)C(=O)C(O),234.99643074000002,-3.9566612531237055
C1(=O)C(ON(=O)(=O))OOC1C(=O)C(=O)C(OO),250.99134536000003,-4.277957014534756
C1(=O)C(ON(=O)(=O))OOC1C(N(=O)(=O))C(=O)(OO),267.981508948,-4.7180214298966
C1(=O)C(ON(=O)(=O))OOC1C(O)(C(=O)(O))C(=O)(OON(=O)(=O)),327.966252808,-5.078574096662198
C1(=O)C(ON(=O)(=O))OOC1C(ON(=O)(=O))C(=O)(O),267.981508948,-4.687956614015744
C1(=O)C(ON(=O)(=O))OOC1C(OO)(C(=O)(OO))C(=O),282.98117460000003,-6.030976937847711
C1(=O)C(ON(=O)(=O))OOC1C(OO)(C(ON(=O)(=O)))C(=O)(OO),329.9819028719999,-6.197135301936629
C1(=O)C(ON(=O)(=O))OOC1C(OO)(C)C(=O)(O),253.00699542400002,-5.814637404810846
C1(=O)C(ON(=O)(=O))OOC1C(OO)(C)C(=O)(OO),269.00191004400006,-5.405745419157306
C1(=O)C(ON(=O)(=O))OOC1C(OO)C(=O),222.99643074000002,-4.697876924244935
C1(=O)C(OO)(C(=O)(O))OOC1(C(ON(=O)(=O)))C(=O),266.98625998000006,-6.4793533669253245
C1(=O)C(OO)(C(=O)(O))OOC1(C)C(O)C(=O)(O),252.01174645600003,-10.1886341834332
C1(=O)C(OO)(C(=O)(O))OOC1(C)C(O)C(=O)(OON(=O)(=O)),312.991739284,-7.139828249813661
C1(=O)C(OO)(C(=O)(O))OOC1(C)C(ON(=O)(=O))C(=O)(OO),312.991739284,-9.948089070593529
C1(=O)C(OO)(C(=O)(O))OOC1(O)C(ON(=O)(=O)),254.98625998000003,-7.175604230163348
C1(=O)C(OO)(C(=O)(O))OOC1C(=O)C(=O)(OON(=O)(=O)),296.960439156,-4.680469984662477
C1(=O)C(OO)(C(=O)(O))OOC1C(ON(=O)(=O))C(=O)(O),282.98117460000003,-9.446735390232366
C1(=O)C(OO)(C(=O)(O))OOC1C(OO)(C)C(=O),252.01174645600003,-8.685209818526594
C1(=O)C(OO)(C(=O)(O))OOC1C(OO)C(=O),237.99609639200003,-8.807933137839926
C1(=O)C(OO)(C(=O)(OO))OOC1(C(=O))C(ON(=O)(=O))C(=O),310.97608922,-7.117163524690624
C1(=O)C(OO)(C(=O)(OO))OOC1(C)C(ON(=O)(=O))C(=O),296.99682466400003,-6.725907480007985
C1(=O)C(OO)(C(=O)(OO))OOC1C(ON(=O)(=O))(C)C(=O),296.99682466400003,-7.41710701120466
C1(=O)C(OO)(C(=O)(OON(=O)(=O)))OOC1(C(=O))C(=O),280.96552453600003,-4.340264309127835
C1(=O)C(OO)(C(=O)(OON(=O)(=O)))OOC1(C)C(O)C(=O),296.99682466400003,-5.456058084394899
C1(=O)C(OO)(C(=O)(OON(=O)(=O)))OOC1(O)C(ON(=O)(=O))(C)C(=O),357.97681749199995,-6.656272642730635
C1(=O)C(OO)(C(=O)(OON(=O)(=O)))OOC1C(O)(C)C(=O),296.99682466400003,-5.932437092141158
C1(=O)C(OO)(C(=O)(OON(=O)(=O)))OOC1C(O)C(=O),282.98117460000003,-5.392503549212384
C1(=O)C(OO)(C(=O)(OON(=O)(=O)))OOC1C(OO)(C)C(=O),312.991739284,-6.641438101801347
C1(=O)C(OO)(C(=O))OOC1(C(O))C(=O)C(=O),234.00118177200002,-7.2300208870988225
C1(=O)C(OO)(C(=O))OOC1(C)C(O)C(=O),220.02191721600002,-6.05990054080921
C1(=O)C(OO)(C(=O))OOC1(O)C(ON(=O)(=O))C(=O),266.98625998000006,-6.247566845470895
C1(=O)C(OO)(C(=O))OOC1(ON(=O)(=O))C(ON(=O)(=O))C(=O),311.97133818799995,-4.16168674177222
C1(=O)C(OO)(C(N(=O)(=O))(OO))OOC1C(=O),238.99134536000003,-6.267837678652872
C1(=O)C(OO)(C(O))OOC1C(=O)(OON(=O)(=O)),254.98625998000003,-4.7429739542768745
